participant,session,age,gender,handedness,phase,overall_trial_num,trial_in_block,mem_filename,mem_ground_truth,controlled,trial_level,item_type,mem_response,mem_rt,mem_trigger_onset,mem_trigger_resp
9,001,23,f,r,memory_test,288,36,headrest_10s,unseen,,,,no,0.6748169001657516,52,61
9,001,23,f,r,memory_test,289,37,scrambled_egg_12s,unseen,,,,no,0.6546283999923617,52,61
9,001,23,f,r,memory_test,290,38,stamp1_05s,seen,yes,low,controlled,no,0.7332903000060469,51,62
9,001,23,f,r,memory_test,291,39,safety_pin_03s,seen,yes,high,controlled,yes,0.6075257000047714,51,61
9,001,23,f,r,memory_test,292,40,salami_08s,unseen,,,,no,0.6057140999473631,52,61
9,001,23,f,r,memory_test,293,41,hairnet_07s,seen,yes,high,controlled,yes,0.7463378000538796,51,61
9,001,23,f,r,memory_test,294,42,taco_01b,unseen,,,,yes,0.6972016000654548,52,62
9,001,23,f,r,memory_test,295,43,asparagus_07s,unseen,,,,no,0.7497600999195129,52,61
9,001,23,f,r,memory_test,296,44,ice_pack_10s,unseen,,,,no,0.5877938999328762,52,61
9,001,23,f,r,memory_test,297,45,bowling_ball_01b,seen,yes,high,controlled,yes,0.68009930010885,51,61
9,001,23,f,r,memory_test,298,46,cracker_01b,unseen,,,,no,0.6753279999829829,52,61
9,001,23,f,r,memory_test,299,47,corn_14s,seen,no,low,uncontrolled,no,0.6218430001754314,51,62
9,001,23,f,r,memory_test,300,48,razor_09s,seen,yes,high,controlled,no,0.6152790999040008,51,62
9,001,23,f,r,memory_test,301,49,waffle_17s,unseen,,,,no,0.715454800054431,52,61
9,001,23,f,r,memory_test,302,50,straw2_09s,unseen,,,,no,0.6067085999529809,52,61
9,001,23,f,r,memory_test,303,51,dumbbell_10s,seen,no,high,uncontrolled,yes,0.6406324999406934,51,61
9,001,23,f,r,memory_test,304,52,spaghetti_07s,unseen,,,,yes,1.124731299933046,52,62
9,001,23,f,r,memory_test,305,53,football_04s,seen,yes,high,controlled,yes,0.6530326001811773,51,61
9,001,23,f,r,memory_test,306,54,bean_04s,unseen,,,,no,0.5663556999061257,52,61
9,001,23,f,r,memory_test,307,55,tiramisu_12s,seen,no,low,uncontrolled,no,0.8214957001619041,51,62
9,001,23,f,r,memory_test,308,56,contact_lens_13s,seen,yes,low,controlled,yes,0.6282950001768768,51,61
9,001,23,f,r,memory_test,309,57,visor_13s,unseen,,,,no,0.6001794999465346,52,61
9,001,23,f,r,memory_test,310,58,peg_08s,unseen,,,,no,0.8147987998090684,52,61
9,001,23,f,r,memory_test,311,59,bracelet1_12s,seen,yes,high,controlled,yes,0.5856836000457406,51,61
9,001,23,f,r,memory_test,312,60,headband_04s,unseen,,,,no,0.5941699000541121,52,61
9,001,23,f,r,memory_test,313,61,footrest_01b,seen,yes,low,controlled,yes,0.6690541999414563,51,61
9,001,23,f,r,memory_test,314,62,diskette_03s,unseen,,,,yes,0.9734959001652896,52,62
9,001,23,f,r,memory_test,315,63,bubble_wrap_11s,unseen,,,,no,0.6192669000010937,52,61
9,001,23,f,r,memory_test,316,64,nail_polish_03s,unseen,,,,no,0.8467383999377489,52,61
9,001,23,f,r,memory_test,317,65,eggshell_13s,unseen,,,,no,0.6335859000682831,52,61
9,001,23,f,r,memory_test,318,66,cantaloupe_07s,unseen,,,,no,0.8299567999783903,52,61
9,001,23,f,r,memory_test,319,67,hot-water_bottle_05s,seen,no,low,uncontrolled,no,0.611599599942565,51,62
9,001,23,f,r,memory_test,320,68,sewage_01b,unseen,,,,no,0.7985344999469817,52,61
9,001,23,f,r,memory_test,321,69,grater_03s,seen,no,low,uncontrolled,yes,0.7010719999670982,51,61
9,001,23,f,r,memory_test,322,70,cornbread_01b,unseen,,,,yes,0.8567980001680553,52,62
9,001,23,f,r,memory_test,323,71,sauerkraut_03s,unseen,,,,no,1.1057722000405192,52,61
9,001,23,f,r,memory_test,324,72,walker1_03s,seen,yes,low,controlled,yes,0.7842659000307322,51,61
9,001,23,f,r,memory_test,325,73,meatball_14s,seen,yes,high,controlled,yes,0.7812202000059187,51,61
9,001,23,f,r,memory_test,326,74,suit_14s,seen,no,high,uncontrolled,yes,0.8000080999918282,51,61
9,001,23,f,r,memory_test,327,75,sweatsuit_06s,unseen,,,,no,0.8942920998670161,52,61
9,001,23,f,r,memory_test,328,76,riser_11s,unseen,,,,no,0.6022721999324858,52,61
9,001,23,f,r,memory_test,329,77,footprint_11s,unseen,,,,no,0.6955373000819236,52,61
9,001,23,f,r,memory_test,330,78,bedpan_08s,seen,no,high,uncontrolled,yes,0.5218704999424517,51,61
9,001,23,f,r,memory_test,331,79,boot_09s,seen,no,high,uncontrolled,yes,0.6135759998578578,51,61
9,001,23,f,r,memory_test,332,80,plaster_cast_13s,seen,yes,low,controlled,no,0.6607219998259097,51,62
9,001,23,f,r,memory_test,333,81,steak_15s,unseen,,,,no,0.7833037998061627,52,61
9,001,23,f,r,memory_test,334,82,jumpsuit_11s,seen,yes,high,controlled,yes,0.5911024999804795,51,61
9,001,23,f,r,memory_test,335,83,slot_machine_05s,seen,no,high,uncontrolled,yes,0.528694299980998,51,61
9,001,23,f,r,memory_test,336,84,trampoline_01b,unseen,,,,yes,0.8810777999460697,52,62
9,001,23,f,r,memory_test,337,85,cassette_07s,unseen,,,,yes,0.8542565000243485,52,62
9,001,23,f,r,memory_test,338,86,paperclip_07s,seen,yes,high,controlled,yes,0.7404829999431968,51,61
9,001,23,f,r,memory_test,339,87,trombone_14s,seen,no,low,uncontrolled,yes,0.6101215002126992,51,61
9,001,23,f,r,memory_test,340,88,money_14s,seen,yes,low,controlled,yes,0.9035650000441819,51,61
9,001,23,f,r,memory_test,341,89,turban_02s,seen,no,high,uncontrolled,yes,0.6957485000602901,51,61
9,001,23,f,r,memory_test,342,90,tab_09s,unseen,,,,no,0.5989715999457985,52,61
9,001,23,f,r,memory_test,343,91,tiara_08s,seen,yes,low,controlled,yes,0.60707540018484,51,61
9,001,23,f,r,memory_test,344,92,dollhouse_12s,unseen,,,,no,0.6104718998540193,52,61
9,001,23,f,r,memory_test,345,93,figurine_11s,seen,no,low,uncontrolled,no,0.6293693999759853,51,62
9,001,23,f,r,memory_test,346,94,hobbyhorse_04s,seen,yes,low,controlled,yes,0.7212298000231385,51,61
9,001,23,f,r,memory_test,347,95,noisemaker_05s,unseen,,,,no,0.7465719000902027,52,61
9,001,23,f,r,memory_test,348,96,test_tube_17s,unseen,,,,no,0.6998449000529945,52,61
9,001,23,f,r,memory_test,349,97,robe_10s,unseen,,,,no,0.617268499918282,52,61
9,001,23,f,r,memory_test,350,98,clasp_03s,unseen,,,,no,0.6265358000528067,52,61
9,001,23,f,r,memory_test,351,99,vending_machine_03s,seen,no,low,uncontrolled,no,0.7210333999246359,51,62
9,001,23,f,r,memory_test,352,100,backscratcher_12s,seen,yes,high,controlled,yes,0.6672716999892145,51,61
9,001,23,f,r,memory_test,353,101,bulletproof_vest_03s,seen,yes,low,controlled,yes,0.8567653999198228,51,61
9,001,23,f,r,memory_test,354,102,yolk_11s,unseen,,,,no,0.8011739000212401,52,61
9,001,23,f,r,memory_test,355,103,phone_booth_06s,unseen,,,,no,0.6418388998135924,52,61
9,001,23,f,r,memory_test,356,104,stair_16s,unseen,,,,no,0.5855741000268608,52,61
9,001,23,f,r,memory_test,357,105,videocassette_07n,seen,no,high,uncontrolled,no,0.7400203000288457,51,62
9,001,23,f,r,memory_test,358,106,curling_iron_03s,seen,yes,high,controlled,yes,0.9112919999752194,51,61
9,001,23,f,r,memory_test,359,107,grain_05s,seen,yes,low,controlled,no,0.6104233001824468,51,62
9,001,23,f,r,memory_test,360,108,lollipop_01b,seen,no,high,uncontrolled,no,0.5957345999777317,51,62
9,001,23,f,r,memory_test,361,109,cardboard_07s,seen,yes,high,controlled,no,0.7957416998688132,51,62
9,001,23,f,r,memory_test,362,110,filing_cabinet_07s,unseen,,,,no,0.5757035999558866,52,61
9,001,23,f,r,memory_test,363,111,dreidel_13s,seen,yes,high,controlled,yes,0.5960319999139756,51,61
9,001,23,f,r,memory_test,364,112,coffee_13s,seen,no,low,uncontrolled,no,0.7179819999728352,51,62
9,001,23,f,r,memory_test,365,113,brush_04s,seen,no,low,uncontrolled,no,0.7532907000277191,51,62
9,001,23,f,r,memory_test,366,114,stockings_06s,seen,yes,high,controlled,yes,0.5978983000386506,51,61
9,001,23,f,r,memory_test,367,115,eye_patch_11s,seen,yes,high,controlled,no,0.829965400043875,51,62
9,001,23,f,r,memory_test,368,116,spur_10s,unseen,,,,no,0.6093758000060916,52,61
9,001,23,f,r,memory_test,369,117,sim_card_10s,unseen,,,,no,0.6714170998893678,52,61
9,001,23,f,r,memory_test,370,118,sponge_02s,unseen,,,,no,0.7685754999984056,52,61
9,001,23,f,r,memory_test,371,119,kimono_06s,unseen,,,,no,0.725556300021708,52,61
9,001,23,f,r,memory_test,372,120,seismograph_06s,seen,no,high,uncontrolled,yes,0.7363275999668986,51,61
9,001,23,f,r,memory_test,373,121,cloak_13s,unseen,,,,no,0.5761008001863956,52,61
9,001,23,f,r,memory_test,374,122,throne_02s,seen,no,low,uncontrolled,no,1.2013399999123067,51,62
9,001,23,f,r,memory_test,375,123,string_cheese_01b,seen,yes,high,controlled,yes,0.9142487999051809,51,61
9,001,23,f,r,memory_test,376,124,ice_cream_10s,unseen,,,,no,0.6391368000768125,52,61
9,001,23,f,r,memory_test,377,125,banana_06s,seen,yes,low,controlled,yes,0.9411623000632972,51,61
9,001,23,f,r,memory_test,378,126,pin_12s,seen,no,high,uncontrolled,yes,0.5605397000908852,51,61
9,001,23,f,r,memory_test,379,127,insole_02s,unseen,,,,no,0.9014479999896139,52,61
9,001,23,f,r,memory_test,380,128,peach_09n,seen,no,low,uncontrolled,no,0.6122071999125183,51,62
9,001,23,f,r,memory_test,381,129,pistachio_11s,unseen,,,,no,0.6451759000774473,52,61
9,001,23,f,r,memory_test,382,130,baklava_11s,seen,yes,high,controlled,yes,0.49755109986290336,51,61
9,001,23,f,r,memory_test,383,131,taffy_08s,seen,no,high,uncontrolled,yes,0.8256442002020776,51,61
9,001,23,f,r,memory_test,384,132,mouthpiece_01s,unseen,,,,no,0.764364899834618,52,61
9,001,23,f,r,memory_test,385,133,whisk_04s,unseen,,,,no,0.919408599846065,52,61
9,001,23,f,r,memory_test,386,134,gold_13s,seen,no,low,uncontrolled,yes,0.6897050000261515,51,61
9,001,23,f,r,memory_test,387,135,punch2_01b,unseen,,,,no,1.0343778999522328,52,61
9,001,23,f,r,memory_test,388,136,boa_02s,unseen,,,,no,0.5294061999302357,52,61
9,001,23,f,r,memory_test,389,137,boxing_gloves_05s,unseen,,,,no,0.7214355000760406,52,61
9,001,23,f,r,memory_test,390,138,pizza_03s,seen,no,low,uncontrolled,yes,0.9140083000529557,51,61
9,001,23,f,r,memory_test,391,139,kazoo_08s,unseen,,,,no,0.7105159000493586,52,61
9,001,23,f,r,memory_test,392,140,dishrag_10s,unseen,,,,no,0.7612743000499904,52,61
9,001,23,f,r,memory_test,393,141,braid_09s,unseen,,,,no,0.6959617000538856,52,61
9,001,23,f,r,memory_test,394,142,wrench_04s,unseen,,,,yes,0.7056708000600338,52,62
9,001,23,f,r,memory_test,395,143,air_mattress_13s,unseen,,,,no,0.5733234998770058,52,61
9,001,23,f,r,memory_test,396,144,joystick_02s,seen,yes,low,controlled,no,0.6081320999655873,51,62
9,001,23,f,r,memory_test,397,145,chocolate_11s,unseen,,,,no,0.8848413999658078,52,61
9,001,23,f,r,memory_test,398,146,touchpad_11s,unseen,,,,no,0.7549127999227494,52,61
9,001,23,f,r,memory_test,399,147,marshmallow_12s,seen,no,low,uncontrolled,no,0.8347686000633985,51,62
9,001,23,f,r,memory_test,400,148,cheese_07s,unseen,,,,no,1.0989634001161903,52,61
9,001,23,f,r,memory_test,401,149,snorkel_05s,seen,no,high,uncontrolled,no,0.7432677000761032,51,62
9,001,23,f,r,memory_test,402,150,mixer_03s,seen,yes,low,controlled,yes,0.7269717999733984,51,61
9,001,23,f,r,memory_test,403,151,tortilla_04s,unseen,,,,yes,1.1729506999254227,52,62
9,001,23,f,r,memory_test,404,152,coffin_06s,unseen,,,,no,0.7492732000537217,52,61
9,001,23,f,r,memory_test,405,153,duster_07s,unseen,,,,no,0.6195356999523938,52,61
9,001,23,f,r,memory_test,406,154,bow1_01b,unseen,,,,no,0.5611269001383334,52,61
9,001,23,f,r,memory_test,407,155,coaster_08s,unseen,,,,no,0.6465207999572158,52,61
9,001,23,f,r,memory_test,408,156,paintbrush_02s,unseen,,,,no,0.5707574000116438,52,61
9,001,23,f,r,memory_test,409,157,cape_06s,seen,no,high,uncontrolled,yes,0.5774476998485625,51,61
9,001,23,f,r,memory_test,410,158,bandage_01b,unseen,,,,yes,1.0122583999764174,52,62
9,001,23,f,r,memory_test,411,159,hanger_13n,seen,no,high,uncontrolled,yes,0.7398218000307679,51,61
9,001,23,f,r,memory_test,412,160,pants_11s,unseen,,,,no,0.5253965000156313,52,61
9,001,23,f,r,memory_test,413,161,suspenders_09s,unseen,,,,no,0.6774981999769807,52,61
9,001,23,f,r,memory_test,414,162,peppermint_02s,seen,no,high,uncontrolled,yes,0.866871900158003,51,61
9,001,23,f,r,memory_test,415,163,computer_screen_12s,seen,yes,low,controlled,no,0.6227033999748528,51,62
9,001,23,f,r,memory_test,416,164,sweet_potato_07s,unseen,,,,no,0.6482973000966012,52,61
9,001,23,f,r,memory_test,417,165,garter_02s,seen,yes,low,controlled,no,0.6432229001075029,51,62
9,001,23,f,r,memory_test,418,166,undershirt_04s,seen,yes,low,controlled,yes,0.5668609000276774,51,61
9,001,23,f,r,memory_test,419,167,subway_13s,unseen,,,,no,0.6005590001586825,52,61
9,001,23,f,r,memory_test,420,168,pajamas_13s,seen,no,low,uncontrolled,no,0.656369199976325,51,62
9,001,23,f,r,memory_test,421,169,shortbread_08s,unseen,,,,yes,0.6058720999862999,52,62
9,001,23,f,r,memory_test,422,170,belt_14s,seen,no,low,uncontrolled,yes,0.6412261999212205,51,61
9,001,23,f,r,memory_test,423,171,peanut_12s,seen,yes,low,controlled,yes,0.5822751999367028,51,61
9,001,23,f,r,memory_test,424,172,coffee_filter_05s,seen,yes,high,controlled,yes,0.6627809000201523,51,61
9,001,23,f,r,memory_test,425,173,sushi_08s,seen,yes,high,controlled,no,1.092727999901399,51,62
9,001,23,f,r,memory_test,426,174,ginger_10s,unseen,,,,no,0.8771283000241965,52,61
9,001,23,f,r,memory_test,427,175,ravioli_15s,seen,no,high,uncontrolled,no,0.921266800025478,51,62
9,001,23,f,r,memory_test,428,176,emerald_08n,seen,no,high,uncontrolled,yes,0.7663412999827415,51,61
9,001,23,f,r,memory_test,429,177,hula_hoop_16s,seen,no,low,uncontrolled,no,0.7012010000180453,51,62
9,001,23,f,r,memory_test,430,178,burrito_05s,seen,no,low,uncontrolled,yes,0.5927617000415921,51,61
9,001,23,f,r,memory_test,431,179,piggy_bank_01b,seen,no,high,uncontrolled,yes,0.7773533998988569,51,61
9,001,23,f,r,memory_test,432,180,nail_clippers_05s,unseen,,,,yes,0.6971827000379562,52,62
9,001,23,f,r,memory_test,433,181,squirt_gun_15s,seen,no,low,uncontrolled,no,0.7683558999560773,51,62
9,001,23,f,r,memory_test,434,182,turf_07s,seen,yes,low,controlled,no,0.5927498999517411,51,62
9,001,23,f,r,memory_test,435,183,bathrobe_07s,unseen,,,,no,0.5376421001274139,52,61
9,001,23,f,r,memory_test,436,184,football_helmet_05s,unseen,,,,no,0.7680641999468207,52,61
9,001,23,f,r,memory_test,437,185,swab_02s,unseen,,,,no,0.6341832999605685,52,61
9,001,23,f,r,memory_test,438,186,headscarf_07s,seen,no,low,uncontrolled,yes,0.6571718999184668,51,61
9,001,23,f,r,memory_test,439,187,pan_15s,seen,no,high,uncontrolled,yes,0.9006972000934184,51,61
9,001,23,f,r,memory_test,440,188,banana_peel_14s,unseen,,,,no,0.6545764000620693,52,61
9,001,23,f,r,memory_test,441,189,water_heater_01b,unseen,,,,no,0.5296914000064135,52,61
9,001,23,f,r,memory_test,442,190,quesadilla_02s,unseen,,,,yes,0.7936720000579953,52,62
9,001,23,f,r,memory_test,443,191,hairbrush_08s,unseen,,,,no,0.49570490000769496,52,61
9,001,23,f,r,memory_test,444,192,snowman_03s,seen,yes,low,controlled,yes,0.5202189998235554,51,61
9,001,23,f,r,memory_test,445,193,leotard_13s,seen,yes,low,controlled,yes,0.8734299999196082,51,61
9,001,23,f,r,memory_test,446,194,lingerie_06s,seen,yes,low,controlled,yes,0.7115794999990612,51,61
9,001,23,f,r,memory_test,447,195,marker_08s,seen,yes,high,controlled,yes,0.6269646999426186,51,61
9,001,23,f,r,memory_test,448,196,pasta_06s,seen,no,low,uncontrolled,yes,0.5505858000833541,51,61
9,001,23,f,r,memory_test,449,197,honeycomb_08s,unseen,,,,no,0.5952792000025511,52,61
9,001,23,f,r,memory_test,450,198,saxophone_07s,seen,yes,low,controlled,yes,0.590723300119862,51,61
9,001,23,f,r,memory_test,451,199,snack_02s,unseen,,,,no,0.7498316999990493,52,61
9,001,23,f,r,memory_test,452,200,fingerprint_01b,seen,no,high,uncontrolled,yes,0.618602299829945,51,61
9,001,23,f,r,memory_test,453,201,card_07s,unseen,,,,yes,1.040404099971056,52,62
9,001,23,f,r,memory_test,454,202,spider_web_06s,seen,yes,high,controlled,yes,0.5887289999518543,51,61
9,001,23,f,r,memory_test,455,203,washing_machine_06s,unseen,,,,no,0.6010789000429213,52,61
9,001,23,f,r,memory_test,456,204,sofa_bed_13s,unseen,,,,no,0.731469799997285,52,61
9,001,23,f,r,memory_test,457,205,dice_14s,seen,yes,low,controlled,no,0.5938386998604983,51,62
9,001,23,f,r,memory_test,458,206,firewood_05s,unseen,,,,no,0.7652300999034196,52,61
9,001,23,f,r,memory_test,459,207,cheeseburger_12s,seen,no,high,uncontrolled,no,0.6316048000007868,51,62
9,001,23,f,r,memory_test,460,208,omelet_16s,unseen,,,,yes,0.8282268000766635,52,62
9,001,23,f,r,memory_test,461,209,tube_top_10s,unseen,,,,no,0.6820800001733005,52,61
9,001,23,f,r,memory_test,462,210,bowtie_14s,seen,yes,high,controlled,no,0.9505414001177996,51,62
9,001,23,f,r,memory_test,463,211,keyboard_15s,seen,no,high,uncontrolled,no,0.5900809001177549,51,62
9,001,23,f,r,memory_test,464,212,turtleneck_10s,unseen,,,,no,0.5883500999771059,52,61
9,001,23,f,r,memory_test,465,213,cookie_cutter_09s,unseen,,,,no,0.7380597000010312,52,61
9,001,23,f,r,memory_test,466,214,birthday_cake_12s,seen,yes,low,controlled,yes,0.7270625999663025,51,61
9,001,23,f,r,memory_test,467,215,lighter_08s,unseen,,,,no,0.6847240999341011,52,61
9,001,23,f,r,memory_test,468,216,earplug_01b,unseen,,,,no,0.643689899938181,52,61
9,001,23,f,r,memory_test,469,217,cheesecake_13s,unseen,,,,no,0.7115012998692691,52,61
9,001,23,f,r,memory_test,470,218,pancake_08s,seen,no,high,uncontrolled,yes,0.6898378999903798,51,61
9,001,23,f,r,memory_test,471,219,goggles_07s,unseen,,,,no,0.5416009998880327,52,61
9,001,23,f,r,memory_test,472,220,container_04s,seen,no,high,uncontrolled,yes,0.8752552999649197,51,61
9,001,23,f,r,memory_test,473,221,blueberry_07s,unseen,,,,yes,0.8758535999804735,52,62
9,001,23,f,r,memory_test,474,222,polo_shirt_14s,unseen,,,,no,0.8453871000092477,52,61
9,001,23,f,r,memory_test,475,223,doorknocker_08s,seen,no,high,uncontrolled,no,0.5992493000812829,51,62
9,001,23,f,r,memory_test,476,224,flan_02s,seen,yes,low,controlled,no,0.7540613999590278,51,62
9,001,23,f,r,memory_test,477,225,punching_bag_09s,unseen,,,,no,0.63059620000422,52,61
9,001,23,f,r,memory_test,478,226,wig_01s,unseen,,,,no,0.5108801000751555,52,61
9,001,23,f,r,memory_test,479,227,jersey_07s,seen,yes,high,controlled,yes,0.6917966001201421,51,61
9,001,23,f,r,memory_test,480,228,bracket_05s,unseen,,,,no,0.6021811000537127,52,61
9,001,23,f,r,memory_test,481,229,robot_14s,seen,yes,low,controlled,no,0.5441245001275092,51,62
9,001,23,f,r,memory_test,482,230,pencil_sharpener_11s,unseen,,,,no,0.670888600172475,52,61
9,001,23,f,r,memory_test,483,231,toilet_12s,unseen,,,,no,0.8326506000012159,52,61
9,001,23,f,r,memory_test,484,232,toothpick_14n,seen,no,high,uncontrolled,yes,0.643740399973467,51,61
9,001,23,f,r,memory_test,485,233,block_15s,unseen,,,,no,0.6668068999424577,52,61
9,001,23,f,r,memory_test,486,234,tomato_sauce_14s,seen,no,low,uncontrolled,no,0.7614825000055134,51,62
9,001,23,f,r,memory_test,487,235,french_horn_05s,seen,no,high,uncontrolled,no,0.8561799998860806,51,62
9,001,23,f,r,memory_test,488,236,bikini_09s,unseen,,,,no,0.7065618000924587,52,61
9,001,23,f,r,memory_test,489,237,belt_buckle_14s,seen,yes,high,controlled,yes,1.5019994000904262,51,61
9,001,23,f,r,memory_test,490,238,pie_02s,unseen,,,,yes,0.9790692999958992,52,62
9,001,23,f,r,memory_test,491,239,coal_08s,seen,yes,high,controlled,no,0.6505618998780847,51,62
9,001,23,f,r,memory_test,492,240,easter_egg_12s,unseen,,,,no,0.6216544997878373,52,61
9,001,23,f,r,memory_test,493,241,sweater_13s,unseen,,,,no,0.6233796000014991,52,61
9,001,23,f,r,memory_test,494,242,pill_04s,unseen,,,,no,0.5969767000060529,52,61
9,001,23,f,r,memory_test,495,243,scarecrow_09s,unseen,,,,no,0.7560296000447124,52,61
9,001,23,f,r,memory_test,496,244,magnet_12s,seen,yes,high,controlled,yes,0.9564501000568271,51,61
9,001,23,f,r,memory_test,497,245,inhaler_12s,unseen,,,,no,0.7032885001972318,52,61
9,001,23,f,r,memory_test,498,246,hot_chocolate_12s,seen,yes,high,controlled,no,0.5252828998491168,51,62
9,001,23,f,r,memory_test,499,247,gas_mask_01b,seen,yes,low,controlled,yes,0.6885502999648452,51,61
9,001,23,f,r,memory_test,500,248,eyeliner_10s,seen,yes,high,controlled,yes,0.674109400017187,51,61
9,001,23,f,r,memory_test,501,249,hotdog_03s,seen,yes,low,controlled,no,1.3473782998044044,51,62
9,001,23,f,r,memory_test,502,250,wetsuit_09s,seen,no,low,uncontrolled,no,0.6624950000550598,51,62
9,001,23,f,r,memory_test,503,251,gauze_02s,seen,yes,low,controlled,yes,0.5947143998928368,51,61
9,001,23,f,r,memory_test,504,252,toilet_paper_07s,unseen,,,,no,0.6523378000129014,52,61
9,001,23,f,r,memory_test,505,253,apron_10s,seen,no,low,uncontrolled,no,0.6985280001536012,51,62
9,001,23,f,r,memory_test,506,254,jam_01b,unseen,,,,no,0.5617704000324011,52,61
9,001,23,f,r,memory_test,507,255,jelly_bean_13n,seen,no,low,uncontrolled,no,0.676743800053373,51,62
9,001,23,f,r,memory_test,508,256,hearse_06s,seen,yes,low,controlled,yes,0.7143709999509156,51,61
9,001,23,f,r,memory_test,509,257,wing_03s,unseen,,,,no,0.5293014000635594,52,61
9,001,23,f,r,memory_test,510,258,latte_01b,seen,yes,high,controlled,no,0.5905500000808388,51,62
9,001,23,f,r,memory_test,511,259,juicer1_09s,unseen,,,,no,0.5488984000403434,52,61
9,001,23,f,r,memory_test,512,260,playing_card_12s,seen,yes,high,controlled,yes,0.9897658999543637,51,61
9,001,23,f,r,memory_test,513,261,nutcracker_06s,seen,yes,low,controlled,yes,0.6617664000950754,51,61
9,001,23,f,r,memory_test,514,262,javelin_01s,seen,yes,high,controlled,no,0.6465773000381887,51,62
9,001,23,f,r,memory_test,515,263,tee_01b,seen,no,high,uncontrolled,yes,0.7541650000493973,51,61
9,001,23,f,r,memory_test,516,264,cashew_11s,unseen,,,,no,0.763412999920547,52,61
9,001,23,f,r,memory_test,517,265,fishhook_09s,seen,yes,low,controlled,yes,0.7257860000245273,51,61
9,001,23,f,r,memory_test,518,266,pocket_01b,seen,yes,high,controlled,no,0.7094237001147121,51,62
