participant,session,age,gender,handedness,phase,overall_trial_num,trial_in_block,mem_filename,mem_ground_truth,controlled,trial_level,item_type,mem_response,mem_rt,mem_trigger_onset,mem_trigger_resp
8,001,28,f,r,memory_test,335,95,domino_02s,unseen,,,,no,1.1118250999134034,52,61
8,001,28,f,r,memory_test,336,96,cross_05s,unseen,,,,yes,0.6293920001480728,52,62
8,001,28,f,r,memory_test,337,97,roll_01b,seen,no,low,uncontrolled,yes,0.7175058999564499,51,61
8,001,28,f,r,memory_test,338,98,lego_12s,seen,yes,high,controlled,no,0.5884781000204384,51,62
8,001,28,f,r,memory_test,339,99,garter_02s,seen,yes,low,controlled,yes,0.7309473999775946,51,61
8,001,28,f,r,memory_test,340,100,bracelet2_08s,seen,no,low,uncontrolled,yes,0.8378099999390543,51,61
8,001,28,f,r,memory_test,341,101,joystick_02s,seen,no,high,uncontrolled,no,1.3767645999323577,51,62
8,001,28,f,r,memory_test,342,102,banana_06s,seen,no,low,uncontrolled,no,1.0013322997838259,51,62
8,001,28,f,r,memory_test,343,103,noodle_01s,unseen,,,,yes,0.7774817999452353,52,62
8,001,28,f,r,memory_test,344,104,vending_machine_03s,seen,no,high,uncontrolled,no,1.847723500104621,51,62
8,001,28,f,r,memory_test,345,105,bulletproof_vest_03s,seen,yes,high,controlled,yes,1.1903820999432355,51,61
8,001,28,f,r,memory_test,346,106,meatball_14s,seen,no,high,uncontrolled,yes,0.6738706999458373,51,61
8,001,28,f,r,memory_test,347,107,paperclip_07s,seen,yes,low,controlled,no,0.7442956999875605,51,62
8,001,28,f,r,memory_test,348,108,pin_12s,seen,yes,high,controlled,no,1.0796598999295384,51,62
8,001,28,f,r,memory_test,349,109,spring_roll_05s,unseen,,,,no,1.0286313998512924,52,61
8,001,28,f,r,memory_test,350,110,cheeseburger_12s,seen,no,low,uncontrolled,yes,0.6561315001454204,51,61
8,001,28,f,r,memory_test,351,111,card_07s,unseen,,,,yes,0.9186911000870168,52,62
8,001,28,f,r,memory_test,352,112,seesaw_03s,unseen,,,,yes,0.8229858998674899,52,62
8,001,28,f,r,memory_test,353,113,lingerie_06s,seen,yes,low,controlled,yes,0.7351617000531405,51,61
8,001,28,f,r,memory_test,354,114,tortilla_04s,unseen,,,,yes,0.9684713999740779,52,62
8,001,28,f,r,memory_test,355,115,burrito_05s,seen,yes,high,controlled,no,0.44682419998571277,51,62
8,001,28,f,r,memory_test,356,116,pomegranate_11n,seen,no,high,uncontrolled,yes,1.1212263000197709,51,61
8,001,28,f,r,memory_test,357,117,emerald_08n,seen,no,high,uncontrolled,yes,1.020234800176695,51,61
8,001,28,f,r,memory_test,358,118,razor_09s,seen,yes,low,controlled,yes,0.7966726999729872,51,61
8,001,28,f,r,memory_test,359,119,crutch_11s,unseen,,,,no,0.6919044000096619,52,61
8,001,28,f,r,memory_test,360,120,thumbtack_15n,seen,yes,low,controlled,yes,0.8896470000036061,51,61
8,001,28,f,r,memory_test,361,121,toast_13s,seen,yes,low,controlled,no,1.3548985000234097,51,62
8,001,28,f,r,memory_test,362,122,blower_10s,seen,no,low,uncontrolled,yes,1.1367740000132471,51,61
8,001,28,f,r,memory_test,363,123,juicer1_09s,unseen,,,,yes,0.7070511998608708,52,62
8,001,28,f,r,memory_test,364,124,snack_02s,unseen,,,,no,0.552267299965024,52,61
8,001,28,f,r,memory_test,365,125,clipper2_05s,unseen,,,,no,0.9742732001468539,52,61
8,001,28,f,r,memory_test,366,126,seismograph_06s,seen,no,high,uncontrolled,yes,2.1892763001378626,51,61
8,001,28,f,r,memory_test,367,127,bow1_01b,unseen,,,,no,0.8826091000810266,52,61
8,001,28,f,r,memory_test,368,128,hinge_04s,unseen,,,,no,1.4915854998398572,52,61
8,001,28,f,r,memory_test,369,129,cardboard_07s,seen,no,high,uncontrolled,no,1.4435682001058012,51,62
8,001,28,f,r,memory_test,370,130,diskette_03s,unseen,,,,yes,0.798715400043875,52,62
8,001,28,f,r,memory_test,371,131,prune_04s,unseen,,,,yes,0.7249605001416057,52,62
8,001,28,f,r,memory_test,372,132,swimsuit_08s,seen,no,low,uncontrolled,yes,0.7485456999856979,51,61
8,001,28,f,r,memory_test,373,133,belt_buckle_14s,seen,yes,low,controlled,no,1.0082077998667955,51,62
8,001,28,f,r,memory_test,374,134,hood_06s,seen,no,high,uncontrolled,yes,1.0921956000383943,51,61
8,001,28,f,r,memory_test,375,135,robot_14s,seen,yes,high,controlled,yes,0.6862268999684602,51,61
8,001,28,f,r,memory_test,376,136,bathrobe_07s,unseen,,,,no,0.9085979999508709,52,61
8,001,28,f,r,memory_test,377,137,pencil_10s,unseen,,,,no,0.998975400114432,52,61
8,001,28,f,r,memory_test,378,138,step_stool_06s,seen,yes,low,controlled,yes,0.581707299919799,51,61
8,001,28,f,r,memory_test,379,139,cornbread_01b,unseen,,,,yes,0.8350785998627543,52,62
8,001,28,f,r,memory_test,380,140,hot-water_bottle_05s,seen,yes,low,controlled,no,0.8613890998531133,51,62
8,001,28,f,r,memory_test,381,141,tattoo_04s,seen,no,high,uncontrolled,yes,0.7064196998253465,51,61
8,001,28,f,r,memory_test,382,142,sleeping_bag_09s,unseen,,,,yes,1.2899542001541704,52,62
8,001,28,f,r,memory_test,383,143,punch2_01b,unseen,,,,no,0.8327047000639141,52,61
8,001,28,f,r,memory_test,384,144,headdress_11s,seen,no,high,uncontrolled,yes,1.0034074001014233,51,61
8,001,28,f,r,memory_test,385,145,flipper_12s,seen,yes,low,controlled,yes,0.7163595999591053,51,61
8,001,28,f,r,memory_test,386,146,applesauce_05s,unseen,,,,no,1.267920499900356,52,61
8,001,28,f,r,memory_test,387,147,playpen_05s,unseen,,,,no,1.1833601000253111,52,61
8,001,28,f,r,memory_test,388,148,sponge_02s,unseen,,,,yes,1.243563000112772,52,62
8,001,28,f,r,memory_test,389,149,frisbee_04s,unseen,,,,yes,0.9680780998896807,52,62
8,001,28,f,r,memory_test,390,150,waffle_iron_14s,unseen,,,,yes,1.8244911001529545,52,62
8,001,28,f,r,memory_test,391,151,glue_11s,seen,no,high,uncontrolled,yes,0.8932640999555588,51,61
8,001,28,f,r,memory_test,392,152,ramp_09s,seen,yes,high,controlled,yes,2.211682799970731,51,61
8,001,28,f,r,memory_test,393,153,sarcophagus_08s,seen,yes,low,controlled,no,0.9924714998342097,51,62
8,001,28,f,r,memory_test,394,154,easter_egg_12s,unseen,,,,no,0.9264689001720399,52,61
8,001,28,f,r,memory_test,395,155,pacifier_04s,unseen,,,,yes,1.2372675000224262,52,62
8,001,28,f,r,memory_test,396,156,chickpea_02s,seen,yes,low,controlled,yes,1.1138794999569654,51,61
8,001,28,f,r,memory_test,397,157,electric_chair_11s,seen,no,high,uncontrolled,no,0.8226793000940233,51,62
8,001,28,f,r,memory_test,398,158,stamp1_05s,seen,no,high,uncontrolled,yes,0.6202801999170333,51,61
8,001,28,f,r,memory_test,399,159,blimp_08n,unseen,,,,no,0.6409182001370937,52,61
8,001,28,f,r,memory_test,400,160,wrap_09s,seen,yes,low,controlled,yes,0.4308825000189245,51,61
8,001,28,f,r,memory_test,401,161,rollerskate_12s,unseen,,,,no,0.8746786001138389,52,61
8,001,28,f,r,memory_test,402,162,glove_11s,unseen,,,,yes,0.6018688001204282,52,62
8,001,28,f,r,memory_test,403,163,toilet_paper_07s,unseen,,,,no,1.2795997001230717,52,61
8,001,28,f,r,memory_test,404,164,parfait_17s,seen,no,low,uncontrolled,yes,1.2263381998054683,51,61
8,001,28,f,r,memory_test,405,165,wing_03s,unseen,,,,no,0.9445569000672549,52,61
8,001,28,f,r,memory_test,406,166,dough_17s,seen,no,high,uncontrolled,no,0.9615135998465121,51,62
8,001,28,f,r,memory_test,407,167,harness_03s,unseen,,,,no,1.0664878999814391,52,61
8,001,28,f,r,memory_test,408,168,egg_15s,seen,no,high,uncontrolled,yes,1.5134603001642972,51,61
8,001,28,f,r,memory_test,409,169,bikini_09s,unseen,,,,no,1.1189780998975039,52,61
8,001,28,f,r,memory_test,410,170,honeycomb_08s,unseen,,,,no,1.0756394998170435,52,61
8,001,28,f,r,memory_test,411,171,sweet_potato_07s,unseen,,,,no,1.0187709999736398,52,61
8,001,28,f,r,memory_test,412,172,piecrust_13s,unseen,,,,no,0.951062300009653,52,61
8,001,28,f,r,memory_test,413,173,crystal1_05s,unseen,,,,yes,0.8536686999723315,52,62
8,001,28,f,r,memory_test,414,174,iceskate_07s,seen,yes,high,controlled,no,1.3193179999943823,51,62
8,001,28,f,r,memory_test,415,175,bin_01b,seen,yes,high,controlled,no,2.2934976001270115,51,62
8,001,28,f,r,memory_test,416,176,quiche_11s,unseen,,,,yes,2.8157482999376953,52,62
8,001,28,f,r,memory_test,417,177,guacamole_14s,unseen,,,,yes,1.1679607999976724,52,62
8,001,28,f,r,memory_test,418,178,mouthpiece_01s,unseen,,,,no,1.0124830999411643,52,61
8,001,28,f,r,memory_test,419,179,doorknocker_08s,seen,yes,low,controlled,no,2.8875542001333088,51,62
8,001,28,f,r,memory_test,420,180,hot_tub_07s,seen,yes,high,controlled,yes,1.1165759998839349,51,61
8,001,28,f,r,memory_test,421,181,touchpad_11s,unseen,,,,no,1.3315820000134408,52,61
8,001,28,f,r,memory_test,422,182,sorbet_07s,unseen,,,,yes,0.9085987000726163,52,62
8,001,28,f,r,memory_test,423,183,peppermint_02s,seen,yes,high,controlled,no,0.5347300998400897,51,62
8,001,28,f,r,memory_test,424,184,cloak_13s,unseen,,,,no,0.7002490998711437,52,61
8,001,28,f,r,memory_test,425,185,headrest_10s,unseen,,,,yes,0.6312732000369579,52,62
8,001,28,f,r,memory_test,426,186,olive_12s,unseen,,,,no,0.3254629001021385,52,61
8,001,28,f,r,memory_test,427,187,flan_02s,seen,no,low,uncontrolled,yes,0.30514860013499856,51,61
8,001,28,f,r,memory_test,428,188,jersey_07s,seen,yes,low,controlled,yes,0.7388005999382585,51,61
8,001,28,f,r,memory_test,429,189,faucet_09s,unseen,,,,no,0.7953238000627607,52,61
8,001,28,f,r,memory_test,430,190,batter_04s,seen,yes,high,controlled,no,0.7229313000570983,51,62
8,001,28,f,r,memory_test,431,191,rattle_08s,unseen,,,,no,2.1942552998661995,52,61
8,001,28,f,r,memory_test,432,192,butter_06s,unseen,,,,yes,0.8273328999057412,52,62
8,001,28,f,r,memory_test,433,193,donut_15s,unseen,,,,no,2.352775299921632,52,61
8,001,28,f,r,memory_test,434,194,football_04s,seen,no,low,uncontrolled,yes,1.356536499923095,51,61
8,001,28,f,r,memory_test,435,195,wooden_leg_02s,unseen,,,,yes,0.8094078998547047,52,62
8,001,28,f,r,memory_test,436,196,cheesecake_13s,unseen,,,,no,1.3466988999862224,52,61
8,001,28,f,r,memory_test,437,197,dumpling_13s,seen,no,low,uncontrolled,yes,0.8910519001074135,51,61
8,001,28,f,r,memory_test,438,198,apron_10s,seen,no,high,uncontrolled,yes,2.360551599878818,51,61
8,001,28,f,r,memory_test,439,199,contact_lens_13s,seen,yes,low,controlled,yes,1.2313547001685947,51,61
8,001,28,f,r,memory_test,440,200,boa_02s,unseen,,,,no,0.8272106000222266,52,61
8,001,28,f,r,memory_test,441,201,bracket_05s,unseen,,,,no,0.9456732999533415,52,61
8,001,28,f,r,memory_test,442,202,vest_09s,unseen,,,,yes,0.5927693000994623,52,62
8,001,28,f,r,memory_test,443,203,fingerprint_01b,seen,no,low,uncontrolled,no,0.8327943000476807,51,62
8,001,28,f,r,memory_test,444,204,headscarf_07s,seen,no,high,uncontrolled,yes,1.1639348999597132,51,61
8,001,28,f,r,memory_test,445,205,coal_08s,seen,yes,high,controlled,no,0.8215070001315325,51,62
8,001,28,f,r,memory_test,446,206,lipstick_12s,seen,yes,low,controlled,yes,1.0773056999314576,51,61
8,001,28,f,r,memory_test,447,207,straightjacket_05s,seen,yes,low,controlled,no,0.92049719998613,51,62
8,001,28,f,r,memory_test,448,208,paintbrush_02s,unseen,,,,no,0.8106788999866694,52,61
8,001,28,f,r,memory_test,449,209,egg_roll_07n,unseen,,,,yes,0.6307406001724303,52,62
8,001,28,f,r,memory_test,450,210,pan_15s,seen,yes,high,controlled,no,0.9734366999473423,51,62
8,001,28,f,r,memory_test,451,211,mixer_03s,seen,no,low,uncontrolled,no,0.6862290999852121,51,62
8,001,28,f,r,memory_test,452,212,mouse2_09s,seen,no,low,uncontrolled,yes,0.5792042000684887,51,61
8,001,28,f,r,memory_test,453,213,shortbread_08s,unseen,,,,yes,0.8843614000361413,52,62
8,001,28,f,r,memory_test,454,214,tack_06s,seen,no,high,uncontrolled,no,0.9292164999060333,51,62
8,001,28,f,r,memory_test,455,215,bunkbed_06s,unseen,,,,yes,0.7441874998621643,52,62
8,001,28,f,r,memory_test,456,216,wig_01s,unseen,,,,no,0.9640786999370903,52,61
8,001,28,f,r,memory_test,457,217,dollhouse_12s,unseen,,,,no,0.9446149999275804,52,61
8,001,28,f,r,memory_test,458,218,sweeper_02s,seen,no,high,uncontrolled,yes,1.3078634000848979,51,61
8,001,28,f,r,memory_test,459,219,firewood_05s,unseen,,,,no,1.2062536999583244,52,61
8,001,28,f,r,memory_test,460,220,scrambled_egg_12s,unseen,,,,no,1.147193699842319,52,61
8,001,28,f,r,memory_test,461,221,bowler_hat_03s,unseen,,,,yes,0.8581126001663506,52,62
8,001,28,f,r,memory_test,462,222,shoelace_06s,seen,yes,high,controlled,no,1.0382499999832362,51,62
8,001,28,f,r,memory_test,463,223,cufflink_05s,unseen,,,,no,1.6636491999961436,52,61
8,001,28,f,r,memory_test,464,224,sewage_01b,unseen,,,,no,1.4023581000510603,52,61
8,001,28,f,r,memory_test,465,225,gearshift_11n,unseen,,,,yes,1.3396922000683844,52,62
8,001,28,f,r,memory_test,466,226,snowman_03s,seen,yes,high,controlled,yes,0.7286100999917835,51,61
8,001,28,f,r,memory_test,467,227,swab_02s,unseen,,,,yes,0.6712615999858826,52,62
8,001,28,f,r,memory_test,468,228,mashed_potato_05s,unseen,,,,no,0.8411230000201613,52,61
8,001,28,f,r,memory_test,469,229,pantsuit_07s,unseen,,,,no,0.799475200008601,52,61
8,001,28,f,r,memory_test,470,230,cassette_07s,unseen,,,,no,1.2169264999683946,52,61
8,001,28,f,r,memory_test,471,231,marker_08s,seen,yes,high,controlled,yes,1.0304886000230908,51,61
8,001,28,f,r,memory_test,472,232,light_switch_17s,seen,yes,high,controlled,no,1.3120881000068039,51,62
8,001,28,f,r,memory_test,473,233,french_horn_05s,seen,yes,low,controlled,yes,0.7432137001305819,51,61
8,001,28,f,r,memory_test,474,234,chips_03s,seen,no,high,uncontrolled,yes,0.8457769001834095,51,61
8,001,28,f,r,memory_test,475,235,ready_meal_11s,unseen,,,,yes,0.8903454998508096,52,62
8,001,28,f,r,memory_test,476,236,eye_patch_11s,seen,yes,low,controlled,no,1.4309005001559854,51,62
8,001,28,f,r,memory_test,477,237,hula_hoop_16s,seen,no,low,uncontrolled,yes,0.6245160999242216,51,61
8,001,28,f,r,memory_test,478,238,raisin_14s,unseen,,,,no,0.7575926999561489,52,61
8,001,28,f,r,memory_test,479,239,sausage_08s,seen,no,high,uncontrolled,yes,1.957432100083679,51,61
8,001,28,f,r,memory_test,480,240,ice_cube_03s,seen,no,high,uncontrolled,yes,1.2282624000217766,51,61
8,001,28,f,r,memory_test,481,241,dice_14s,seen,no,low,uncontrolled,yes,2.246523999841884,51,61
8,001,28,f,r,memory_test,482,242,banana_peel_14s,unseen,,,,no,1.1163035999052227,52,61
8,001,28,f,r,memory_test,483,243,brush_04s,seen,no,high,uncontrolled,yes,1.4975747000426054,51,61
8,001,28,f,r,memory_test,484,244,ticktacktoe_09s,seen,yes,low,controlled,yes,1.0159171998966485,51,61
8,001,28,f,r,memory_test,485,245,scarecrow_09s,unseen,,,,no,0.8652317000087351,52,61
8,001,28,f,r,memory_test,486,246,highlighter_05s,seen,yes,low,controlled,no,1.8006053001154214,51,62
8,001,28,f,r,memory_test,487,247,tortellini_06s,unseen,,,,yes,0.8023240000475198,52,62
8,001,28,f,r,memory_test,488,248,orange_rind_15s,seen,yes,low,controlled,no,0.9354287998285145,51,62
8,001,28,f,r,memory_test,489,249,plum_08s,unseen,,,,no,0.915644200053066,52,61
8,001,28,f,r,memory_test,490,250,cashew_11s,unseen,,,,yes,0.7625768000725657,52,62
8,001,28,f,r,memory_test,491,251,eyeliner_10s,seen,no,low,uncontrolled,yes,0.8637616999913007,51,61
8,001,28,f,r,memory_test,492,252,shower_cap_12s,seen,no,high,uncontrolled,yes,1.4372067998629063,51,61
8,001,28,f,r,memory_test,493,253,footrest_01b,seen,yes,low,controlled,yes,1.2644275999628007,51,61
8,001,28,f,r,memory_test,494,254,dumbbell_10s,seen,no,high,uncontrolled,yes,0.7302510999143124,51,61
8,001,28,f,r,memory_test,495,255,curling_iron_03s,seen,yes,high,controlled,no,1.527746400097385,51,62
8,001,28,f,r,memory_test,496,256,plaster_cast_13s,seen,yes,low,controlled,yes,0.9650106001645327,51,61
8,001,28,f,r,memory_test,497,257,trampoline_01b,unseen,,,,yes,0.664165899856016,52,62
8,001,28,f,r,memory_test,498,258,walker1_03s,seen,yes,high,controlled,no,1.0196098999585956,51,62
8,001,28,f,r,memory_test,499,259,clothespin_08s,seen,yes,high,controlled,yes,0.963228200096637,51,61
8,001,28,f,r,memory_test,500,260,veil_01s,seen,no,high,uncontrolled,yes,0.7362840999849141,51,61
8,001,28,f,r,memory_test,501,261,crucifix_09s,seen,no,low,uncontrolled,yes,0.8728211000561714,51,61
8,001,28,f,r,memory_test,502,262,rice_04s,unseen,,,,no,0.6031945999711752,52,61
8,001,28,f,r,memory_test,503,263,teabag_09s,seen,yes,low,controlled,yes,1.005763600114733,51,61
8,001,28,f,r,memory_test,504,264,meatloaf_09s,unseen,,,,no,1.0057632999960333,52,61
