thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,participant,session,age,gender,handedness,quest_prop_high,quest_high_converged,quest_prop_low,quest_low_converged,miniblock_order,starts_with,
,,12,8,001,28,f,r,calibration,0.85,2,-1,12,0.47090191089840744,-0.11652402308997703,1,False,0.8037545999977738,False,dot,dot,0.5877496186432207,15.784661802874405,2857.0237863202674,260.881403692314,1196,[np.int64(289)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,13,8,001,28,f,r,calibration,0.85,2,-1,13,0.40766968306220214,-0.37360720091511007,0,False,1.2686666999943554,False,square,dot,0.5015636266998766,5.938143471411543,1074.8039683254892,155.04337000599273,647,[np.int64(1217)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,14,8,001,28,f,r,calibration,0.85,2,-1,14,0.5981210736084265,0.3976423325602886,1,False,0.7823397999163717,False,square,square,0.4752312950791745,8.076764566349137,1461.894386509194,134.98152009974612,71,[np.int64(194)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,15,8,001,28,f,r,calibration,0.85,2,-1,15,0.5350820483873121,0.14055915473515587,1,False,0.8638142999261618,False,square,square,0.45854967667937174,8.192779085139664,1482.8930144102792,152.74770093024824,990,[np.int64(136)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,16,8,001,28,f,r,calibration,0.85,2,-1,16,0.5350820483873121,0.14055915473515587,1,False,0.5021594001445919,False,square,square,0.44332854406301336,11.240999641610644,2034.6209351315265,174.9608732079178,92,[np.int64(1236)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,17,8,001,28,f,r,calibration,0.85,2,-1,17,0.47090191089840744,-0.11652402308997703,1,False,0.586683499859646,False,square,square,0.43820548923087455,7.829095543362564,1417.0662933486242,191.98439543365095,942,[np.int64(1251)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,18,8,001,28,f,r,calibration,0.85,2,-1,18,0.47090191089840744,-0.11652402308997703,1,False,0.6513751000165939,False,square,square,0.4324654816196456,10.332975221713577,1870.2685151301573,221.21782534687972,143,[np.int64(1116)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,19,8,001,28,f,r,calibration,0.85,2,-1,19,0.40766968306220214,-0.37360720091511007,1,False,0.5509981999639422,False,dot,dot,0.4370915909967256,4.247140470662485,768.7324251899097,65.51572521778286,889,[np.int64(660)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,20,8,001,28,f,r,calibration,0.85,2,-1,20,0.40766968306220214,-0.37360720091511007,1,False,0.7866922998800874,False,square,square,0.4397118821993733,1.404641897446139,254.24018343775114,138.3489647575539,1053,[np.int64(599)],-0.4244662416838864,3.579940453819293,2.194667759896243,0.021679738923106946,0.020319379115167915,,,,,,,,,,8,001,28,f,r,,,,,,,
,,21,8,001,28,f,r,calibration,0.85,2,-1,21,0.40766968306220214,-0.37360720091511007,1,False,0.9348402000032365,False,dot,dot,0.440279126924846,6.496230974532573,1175.8178063903956,219.57271881537852,936,[np.int64(629)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,22,8,001,28,f,r,calibration,0.85,2,-1,22,0.347354013008391,-0.6306903787402434,0,False,0.801618600031361,False,dot,square,0.37037363557885855,6.3863480833234005,1155.9290030815355,101.75032661789159,182,[np.int64(230)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,23,8,001,28,f,r,calibration,0.85,2,-1,23,0.47090191089840744,-0.11652402308997703,1,False,0.9506982997991145,False,square,square,0.3599563765017137,8.678117594574056,1570.739284617904,202.43460616862686,1158,[np.int64(690)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,24,8,001,28,f,r,calibration,0.85,2,-1,24,0.40766968306220214,-0.37360720091511007,0,False,0.9334141998551786,False,square,dot,0.3288250585026,-2.8164459925323357,-509.77672464835274,181.9282349204157,528,[np.int64(58)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,25,8,001,28,f,r,calibration,0.85,2,-1,25,0.47090191089840744,-0.11652402308997703,1,False,1.0969100000802428,False,dot,dot,0.31804034213382926,6.750404430836619,1221.8232019814282,132.77145389162956,1222,[np.int64(1002)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,26,8,001,28,f,r,calibration,0.85,2,-1,26,0.47090191089840744,-0.11652402308997703,1,False,0.9307331000454724,False,dot,dot,0.30809452259199155,5.823628811526423,1054.0768148862826,134.75655928132147,1369,[np.int64(543)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,27,8,001,28,f,r,calibration,0.85,2,-1,27,0.47090191089840744,-0.11652402308997703,1,False,1.5031279001850635,False,dot,dot,0.29914957992826535,11.474702303372778,2076.921116910473,177.1478345536826,1514,[np.int64(545)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,28,8,001,28,f,r,calibration,0.85,2,-1,28,0.47090191089840744,-0.11652402308997703,1,False,1.8853720999322832,False,dot,dot,0.2912905748422901,2.7959423540219492,506.0655660779728,157.73375807375683,1409,[np.int64(968)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,29,8,001,28,f,r,calibration,0.85,2,-1,29,0.40766968306220214,-0.37360720091511007,1,False,1.3680755000095814,False,dot,dot,0.2901372158834365,1.4115280798741023,255.4865824572125,180.22814268012945,739,[np.int64(1520)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,30,8,001,28,f,r,calibration,0.85,2,-1,30,0.40766968306220214,-0.37360720091511007,1,False,0.7195395999588072,False,square,square,0.28885578505196685,5.360182101969632,970.1929604565034,60.82457181101539,1384,[np.int64(233)],-0.44713186825400275,3.985438045692214,2.358499716231608,0.02056051556849432,0.019881505154604035,,,,,,,,,,8,001,28,f,r,,,,,,,
,,31,8,001,28,f,r,calibration,0.85,2,-1,31,0.40766968306220214,-0.37360720091511007,0,False,2.718570400029421,False,dot,square,0.26362683397062686,4.069140248627924,736.5143850016541,231.82930664805008,1462,[np.int64(1033)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,32,8,001,28,f,r,calibration,0.85,2,-1,32,0.47090191089840744,-0.11652402308997703,1,False,1.1478854999877512,False,dot,dot,0.2563111562272517,2.1674779995236246,392.3135179137761,115.45727858452072,535,[np.int64(170)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,33,8,001,28,f,r,calibration,0.85,2,-1,33,0.47090191089840744,-0.11652402308997703,1,False,0.6162268000189215,False,dot,dot,0.2500418246832228,1.7317600243416589,313.4485644058403,102.8601234104727,1032,[np.int64(1304)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,34,8,001,28,f,r,calibration,0.85,2,-1,34,0.40766968306220214,-0.37360720091511007,1,False,0.6353150999639183,False,dot,dot,0.24900851732514281,0.1660282654400303,30.051116044645482,255.8729487330056,56,[np.int64(972)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,35,8,001,28,f,r,calibration,0.85,2,-1,35,0.40766968306220214,-0.37360720091511007,0,False,2.3686852999962866,False,dot,square,0.23115907563726754,3.118724853059954,564.4891984038517,259.02595933019705,745,[np.int64(1418)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,36,8,001,28,f,r,calibration,0.85,2,-1,36,0.47090191089840744,-0.11652402308997703,1,False,0.5837089000269771,False,dot,dot,0.22486193199037804,9.5215565911691,1723.4017430016072,149.31601972971788,1284,[np.int64(111)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,37,8,001,28,f,r,calibration,0.85,2,-1,37,0.47090191089840744,-0.11652402308997703,1,False,0.8137954000849277,False,square,square,0.2194707962804949,7.496303379716168,1356.8309117286265,232.63161802956594,977,[np.int64(1475)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,38,8,001,28,f,r,calibration,0.85,2,-1,38,0.40766968306220214,-0.37360720091511007,0,False,0.7832170000765473,False,square,dot,0.20716372286715995,2.1883620355427333,396.0935284332347,221.5059098679235,825,[np.int64(1534)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,39,8,001,28,f,r,calibration,0.85,2,-1,39,0.47090191089840744,-0.11652402308997703,0,False,2.017552400007844,False,dot,square,0.21397821335724893,6.242326734829502,1129.8611390041399,244.34433927154606,1395,[np.int64(1143)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,40,8,001,28,f,r,calibration,0.85,2,-1,40,0.47090191089840744,-0.11652402308997703,0,False,0.6976834000088274,False,dot,square,0.2233711883456685,8.514130412020766,1541.0576045757584,300.9261446497265,1172,[np.int64(1405)],-0.1477743828010839,3.6759875953454655,2.179015664581466,0.023994802273946732,0.02097931569888232,,,,,,,,,,8,001,28,f,r,,,,,,,
,,41,8,001,28,f,r,calibration,0.85,2,-1,41,0.5350820483873121,0.14055915473515587,1,False,2.2810366998892277,False,square,square,0.21320779151925956,7.28776518620171,1319.0854987025095,92.71109800748451,1215,[np.int64(1256)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,42,8,001,28,f,r,calibration,0.85,2,-1,42,0.5350820483873121,0.14055915473515587,1,False,0.9163242999929935,False,dot,dot,0.20457827031761203,8.72814924558645,1579.7950134511473,136.62768242656784,385,[np.int64(578)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,43,8,001,28,f,r,calibration,0.85,2,-1,43,0.5350820483873121,0.14055915473515587,1,False,0.6337046001572162,False,dot,dot,0.19725910913435651,11.73313599660527,2123.697615385554,177.39682264568393,304,[np.int64(806)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,44,8,001,28,f,r,calibration,0.85,2,-1,44,0.47090191089840744,-0.11652402308997703,1,False,0.8851569001562893,False,dot,dot,0.19199225559721295,11.714866142388729,2120.39077177236,261.9717330001327,632,[np.int64(236)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,45,8,001,28,f,r,calibration,0.85,2,-1,45,0.47090191089840744,-0.11652402308997703,1,False,1.6359674998093396,False,dot,dot,0.18717862301935834,5.718567345743092,1035.0606895794997,175.25226193082904,1069,[np.int64(1548)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,46,8,001,28,f,r,calibration,0.85,2,-1,46,0.47090191089840744,-0.11652402308997703,1,False,1.2017783999908715,False,square,square,0.18279991581498953,8.104380962808804,1466.8929542683936,98.24178946966731,691,[np.int64(1086)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,47,8,001,28,f,r,calibration,0.85,2,-1,47,0.47090191089840744,-0.11652402308997703,1,False,2.0022335001267493,False,dot,dot,0.1788343702197972,9.3604839320587,1694.247591702625,175.6528789314217,1249,[np.int64(1562)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,48,8,001,28,f,r,calibration,0.85,2,-1,48,0.47090191089840744,-0.11652402308997703,1,False,1.2691004001535475,False,square,square,0.1752577930252751,7.416406263543016,1342.369533701286,205.7409702357317,875,[np.int64(1458)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,49,8,001,28,f,r,calibration,0.85,2,-1,49,0.47090191089840744,-0.11652402308997703,1,False,1.0017432000022382,False,square,square,0.17204443054625645,6.9362968982920705,1255.4697385908648,189.27614827156282,1149,[np.int64(1147)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,50,8,001,28,f,r,calibration,0.85,2,-1,50,0.47090191089840744,-0.11652402308997703,0,False,1.0047771001700312,False,square,dot,0.17222780510808583,2.0101930249890647,363.8449375230207,147.0695014638086,1198,[np.int64(187)],-0.23342385856342668,3.9542432792898357,2.267517275773226,0.022365218936655967,0.020461977880443342,,,,,,,,,,8,001,28,f,r,,,,,,,
,,51,8,001,28,f,r,calibration,0.85,2,-1,51,0.47090191089840744,-0.11652402308997703,1,False,0.9985583000816405,False,square,square,0.16892974331781527,8.015581095241945,1450.820178238792,213.71304237625387,1558,[np.int64(1397)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,52,8,001,28,f,r,calibration,0.85,2,-1,52,0.47090191089840744,-0.11652402308997703,1,False,0.6976316999644041,False,square,square,0.16594345647732112,3.8358702226634382,694.2925103020823,167.25033750321947,981,[np.int64(1113)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,53,8,001,28,f,r,calibration,0.85,2,-1,53,0.47090191089840744,-0.11652402308997703,1,False,0.8499456001445651,False,dot,dot,0.16324382858316075,7.804611671754817,1412.6347125876218,162.17296029857226,109,[np.int64(99)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,54,8,001,28,f,r,calibration,0.85,2,-1,54,0.47090191089840744,-0.11652402308997703,0,False,1.719796899938956,False,dot,square,0.16337072370772293,13.692534481806609,2478.3487412069962,238.85799735486955,1297,[np.int64(510)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,55,8,001,28,f,r,calibration,0.85,2,-1,55,0.47090191089840744,-0.11652402308997703,1,False,0.766280900221318,False,dot,dot,0.16057919095222598,4.1109746618538185,744.0864137955411,97.54340424982205,863,[np.int64(384)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,56,8,001,28,f,r,calibration,0.85,2,-1,56,0.47090191089840744,-0.11652402308997703,1,False,0.9170456000138074,False,square,square,0.15804255758177077,5.203742383320597,941.8773713810281,111.19575056466006,631,[np.int64(1006)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,57,8,001,28,f,r,calibration,0.85,2,-1,57,0.47090191089840744,-0.11652402308997703,0,False,1.2365381999406964,False,square,dot,0.1586991944322565,8.147899575638707,1474.769823190606,155.79342852223297,624,[np.int64(311)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,58,8,001,28,f,r,calibration,0.85,2,-1,58,0.47090191089840744,-0.11652402308997703,1,False,1.1658499999903142,False,dot,dot,0.15605614569767895,5.454585344250768,976.3707766208876,204.93734365198867,868,[np.int64(1288)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,59,8,001,28,f,r,calibration,0.85,2,-1,59,0.47090191089840744,-0.11652402308997703,1,False,1.0474008999299258,False,square,square,0.1536462183539024,4.409030090510693,798.0344463824354,148.362238236287,551,[np.int64(1379)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,,,,,,,
,,60,8,001,28,f,r,calibration,0.85,2,-1,60,0.47090191089840744,-0.11652402308997703,0,False,0.787006099941209,False,square,dot,0.1546929807101155,2.5400531286327857,459.7496162825342,122.34585083801949,1301,[np.int64(1043)],-0.18655794905564035,3.5894534091636254,2.048216412131951,0.023803594077600056,0.020855730899743803,,,,,,,,,,8,001,28,f,r,,,,,,,
,,61,8,001,28,f,r,calibration,0.55,2,0,1,0.347354013008391,-0.6306903787402434,1,False,0.7315173000097275,False,square,square,0.9585022178944526,7.272830298538835,1316.3822840355292,224.7296777986774,387,[np.int64(1508)],-0.6105307855798056,3.2449087058269095,2.055422663760532,0.0257181206205907,0.02148187862845949,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,62,8,001,28,f,r,calibration,0.55,2,0,2,0.347354013008391,-0.6306903787402434,1,False,0.648227300029248,False,dot,dot,0.9261401199953351,-3.32186536619765,-601.2576312817746,209.24406293954362,1049,[np.int64(849)],-0.8088180781535858,3.249478062754128,2.0577708660113303,0.025403727978280513,0.021413000928689013,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,63,8,001,28,f,r,calibration,0.55,2,0,3,0.40766968306220214,-0.37360720091511007,1,False,0.7195437999907881,False,square,square,0.8644614427153365,4.667280243267638,844.7777240314424,102.35428418464872,754,[np.int64(1164)],-0.9700635822792076,3.279681644503007,2.0687435841488386,0.025032186531235075,0.021327013668469365,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,64,8,001,28,f,r,calibration,0.55,2,0,4,0.347354013008391,-0.6306903787402434,1,False,0.9205809000413865,False,dot,dot,0.8074724288348268,4.633124186750373,838.5954778018175,114.64989011138809,165,[np.int64(363)],-1.1190240970074623,3.311627193935783,2.081136767193931,0.024670840428403354,0.021238771821626617,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,65,8,001,28,f,r,calibration,0.55,2,0,5,0.347354013008391,-0.6306903787402434,1,False,0.7020718001294881,False,square,square,0.7495926648821191,4.997814976700683,904.6045107828237,134.49454258445638,840,[np.int64(36)],-1.241575383088058,3.354074156241943,2.096974867907407,0.024293246696899848,0.021141592718768264,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,66,8,001,28,f,r,calibration,0.55,2,0,6,0.29156950079727495,-0.887773556565376,0,False,1.2343561998568475,False,square,dot,0.7379532176033944,3.513684795656242,635.9769480137797,167.86277881088955,760,[np.int64(1001)],-0.7390971395408754,3.192237625696453,2.027052986482426,0.025836827935674878,0.02148563857412167,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,67,8,001,28,f,r,calibration,0.55,2,0,7,0.47090191089840744,-0.11652402308997703,1,False,0.7836637001018971,False,square,square,0.6833029762557371,7.70442702176054,1394.5012909386578,294.81549185494816,293,[np.int64(1171)],-0.8353053498692884,3.2425837220234692,2.046309445566781,0.025433742090415705,0.02139806874073866,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,68,8,001,28,f,r,calibration,0.55,2,0,8,0.40766968306220214,-0.37360720091511007,1,False,0.8330882999580353,False,square,square,0.6396079475538607,3.794758434277104,686.8512766041558,86.4667740665531,1114,[np.int64(322)],-0.926915855839702,3.2950620600192404,2.06845875259523,0.025047871924072002,0.021308990178561277,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,69,8,001,28,f,r,calibration,0.55,2,0,9,0.347354013008391,-0.6306903787402434,1,False,0.7214943999424577,False,square,square,0.6084377283369824,3.7886755941538253,685.7502825418424,236.68517288442462,894,[np.int64(219)],-1.0179577614205337,3.337831098174033,2.087450435135759,0.02468633006415385,0.021220859940580438,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,70,8,001,28,f,r,calibration,0.55,2,0,10,0.2414297750189407,-1.1448567343905092,0,False,1.4027917999774218,False,square,dot,0.5419665130581367,1.036890155951221,187.67711822717098,141.90590587800875,14,[np.int64(1431)],-0.7697280086156132,3.4004008256525613,2.1175465615239584,0.02536159819009423,0.021376627481333763,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,71,8,001,28,f,r,calibration,0.55,2,0,11,0.40766968306220214,-0.37360720091511007,1,False,0.7517951000481844,False,dot,dot,0.5021109061015377,1.4776940448531364,267.4626221184177,208.08816309757833,677,[np.int64(1522)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,72,8,001,28,f,r,calibration,0.55,2,0,12,0.40766968306220214,-0.37360720091511007,0,False,0.7976111001335084,False,square,dot,0.5674905156164245,2.9408018436242207,532.285133695984,247.03479247880603,1340,[np.int64(1426)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,73,8,001,28,f,r,calibration,0.55,2,0,13,0.5350820483873121,0.14055915473515587,1,False,0.7324386001564562,False,square,square,0.5208307365150769,13.191190038604029,2387.605396987329,194.13560749605722,476,[np.int64(97)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,74,8,001,28,f,r,calibration,0.55,2,0,14,0.47090191089840744,-0.11652402308997703,1,False,0.68488740012981,False,square,square,0.482349962652686,8.39948958111036,1520.3076141809752,77.50422019640543,1368,[np.int64(645)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,75,8,001,28,f,r,calibration,0.55,2,0,15,0.47090191089840744,-0.11652402308997703,1,False,0.6366500000003725,False,square,square,0.45052747634693224,5.076465806990431,918.840311065268,97.69961283237296,579,[np.int64(539)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,76,8,001,28,f,r,calibration,0.55,2,0,16,0.40766968306220214,-0.37360720091511007,1,False,0.551626899978146,False,square,square,0.42687360608739694,7.939755165037317,1437.0956848717544,169.4952328714775,1157,[np.int64(966)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,77,8,001,28,f,r,calibration,0.55,2,0,17,0.40766968306220214,-0.37360720091511007,1,False,0.7027898000087589,False,square,square,0.40723394010783,8.962467113922127,1622.206547619905,173.49534149425253,221,[np.int64(1264)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,78,8,001,28,f,r,calibration,0.55,2,0,18,0.347354013008391,-0.6306903787402434,1,False,0.9367315000854433,False,square,square,0.3960532625240272,6.613869101424649,1197.1103073578615,263.3764628625815,823,[np.int64(898)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,79,8,001,28,f,r,calibration,0.55,2,0,19,0.347354013008391,-0.6306903787402434,0,False,0.7516446998342872,False,dot,square,0.382140549977943,5.612623578036582,1015.8848676246214,310.1096868504268,1350,[np.int64(1162)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,80,8,001,28,f,r,calibration,0.55,2,0,20,0.40766968306220214,-0.37360720091511007,1,False,0.6834171998780221,False,square,square,0.3636583703243308,4.81786986016426,872.034444689731,167.36993263177186,679,[np.int64(945)],-0.7035126838229969,3.281987463401352,2.0148267182488118,0.025854381700452667,0.02142537609680739,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
