thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,participant,session,age,gender,handedness,quest_prop_low,quest_low_converged,quest_prop_high,quest_high_converged,miniblock_order,starts_with,
,,11,99,001,26,f,r,calibration,0.55,2,0,11,0.29156950079727495,-0.887773556565376,1,False,0.38142019999213517,False,dot,dot,0.5585828625501028,4.602002026461454,832.9623667895232,416.7322788933478,699,[np.int64(16)],nan,nan,nan,nan,nan,,,,,,,,,,99,001,26,f,r,,,,,,,
,,12,99,001,26,f,r,calibration,0.55,2,0,12,0.2414297750189407,-1.1448567343905092,0,False,0.43191620003199205,False,dot,square,0.5552825642811823,4.7783531722367,864.8819241748427,436.3680522128615,1525,[np.int64(1195)],nan,nan,nan,nan,nan,,,,,,,,,,99,001,26,f,r,,,,,,,
,,13,99,001,26,f,r,calibration,0.55,2,0,13,0.347354013008391,-0.6306903787402434,0,True,nan,False,dot,timeout,0.5552825642811823,0.8381276243821127,151.7011000131624,22.356747300353685,31,[np.int64(1341)],nan,nan,nan,nan,nan,,,,,,,,,,99,001,26,f,r,,,,,,,
,,14,99,001,26,f,r,calibration,0.55,2,0,14,0.347354013008391,-0.6306903787402434,0,False,0.4148078000289388,False,dot,square,0.6367483596856542,0.8404895834089052,152.12861459701185,153.70178488810973,1107,[np.int64(595)],nan,nan,nan,nan,nan,,,,,,,,,,99,001,26,f,r,,,,,,,
,,15,99,001,26,f,r,calibration,0.55,2,0,15,0.47090191089840744,-0.11652402308997703,1,False,0.851769000000786,False,square,square,0.5816182824972417,12.096583562832237,2189.4816248726347,275.12971143964984,478,[np.int64(1538)],nan,nan,nan,nan,nan,,,,,,,,,,99,001,26,f,r,,,,,,,
,,16,99,001,26,f,r,calibration,0.55,2,0,16,0.40766968306220214,-0.37360720091511007,1,False,1.517667900014203,False,dot,dot,0.5360559289075205,2.8628903129289927,518.1831466401477,299.6707802367239,1051,[np.int64(1446)],nan,nan,nan,nan,nan,,,,,,,,,,99,001,26,f,r,,,,,,,
,,17,99,001,26,f,r,calibration,0.55,2,0,17,0.40766968306220214,-0.37360720091511007,0,True,nan,False,square,timeout,0.5360559289075205,0.42989814499466544,77.81156424403444,10.594824545013813,159,[np.int64(1073)],nan,nan,nan,nan,nan,,,,,,,,,,99,001,26,f,r,,,,,,,
,,18,99,001,26,f,r,calibration,0.55,2,0,18,0.40766968306220214,-0.37360720091511007,1,False,0.43380689999321476,False,square,square,0.4974289751632605,7.0143889640340324,1269.6044024901598,254.84555542575765,1082,[np.int64(1249)],nan,nan,nan,nan,nan,,,,,,,,,,99,001,26,f,r,,,,,,,
,,19,99,001,26,f,r,calibration,0.55,2,0,19,0.347354013008391,-0.6306903787402434,0,True,nan,False,dot,timeout,0.4974289751632605,-0.9316348606349073,-168.62590977491823,28.03841446301109,384,[np.int64(841)],nan,nan,nan,nan,nan,,,,,,,,,,99,001,26,f,r,,,,,,,
,,20,99,001,26,f,r,calibration,0.55,2,0,20,0.347354013008391,-0.6306903787402434,0,True,nan,False,square,timeout,0.4974289751632605,2.4960311688967196,451.78164157030625,223.8617019957035,637,[np.int64(622)],-0.9487495623357892,3.0156174134497,1.8951117438683207,0.02622274201543551,0.021512841554596446,,,,,,,,,,99,001,26,f,r,,,,,,,
