thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,participant,session,age,gender,handedness,quest_prop_low,quest_low_converged,quest_prop_high,quest_high_converged,miniblock_order,starts_with,
,,11,7,001,25,f,r,calibration,0.55,2,0,11,0.7133701336716126,0.9118086882105548,1,False,1.4835115000605583,False,square,square,0.5374274823720416,8.769271629621924,1587.2381649615681,127.21438187974641,1179,[np.int64(1170)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,12,7,001,25,f,r,calibration,0.55,2,0,12,0.6580745541515514,0.654725510385422,1,False,1.0857356999767944,False,square,square,0.5246891123017025,6.392281135920066,1157.002885601532,89.77296366114305,1222,[np.int64(895)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,13,7,001,25,f,r,calibration,0.55,2,0,13,0.6580745541515514,0.654725510385422,0,False,1.3503416000166908,False,dot,square,0.49445071095481524,5.3924222111910085,976.0284202255725,85.0214629922704,1523,[np.int64(287)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,14,7,001,25,f,r,calibration,0.55,2,0,14,0.7133701336716126,0.9118086882105548,1,False,1.0654717000434175,False,dot,dot,0.4785492820401669,10.801130199294194,1955.0045660722492,135.5770039383651,11,[np.int64(1275)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,15,7,001,25,f,r,calibration,0.55,2,0,15,0.7133701336716126,0.9118086882105548,1,False,1.1820049999514595,False,square,square,0.4623066589821133,15.012220294925724,2717.211873381556,218.03723791208233,1244,[np.int64(135)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,16,7,001,25,f,r,calibration,0.55,2,0,16,0.7133701336716126,0.9118086882105548,0,False,1.4856833000667393,False,dot,square,0.4589708922412158,13.415122200066223,2428.1371182119865,183.45124895023224,235,[np.int64(1110)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,17,7,001,25,f,r,calibration,0.55,2,0,17,0.7629446568996856,1.1688918660356877,1,False,0.9838067999808118,False,square,square,0.4421352005460767,15.273790737392142,2764.5561234679776,242.05667491549002,123,[np.int64(1509)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,18,7,001,25,f,r,calibration,0.55,2,0,18,0.7629446568996856,1.1688918660356877,0,False,1.1309022000059485,False,dot,square,0.45250038799017495,7.732910183282069,1399.6567431740546,116.9073841028977,100,[np.int64(1132)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,19,7,001,25,f,r,calibration,0.55,2,0,19,0.7629446568996856,1.1688918660356877,1,False,1.179869499988854,False,dot,dot,0.4399557688941287,13.366803718047484,2419.3914729665944,170.96628356404662,575,[np.int64(1433)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,20,7,001,25,f,r,calibration,0.55,2,0,20,0.7629446568996856,1.1688918660356877,1,False,1.2983775999164209,False,dot,dot,0.42658743925648945,13.748684067080237,2488.511816141523,213.88822047722408,228,[np.int64(855)],0.8766896806765553,2.61596062894549,1.669929394196609,0.031311473189262876,0.022028789133215237,,,,,,,,,,7,001,25,f,r,,,,,,,
,,21,7,001,25,f,r,calibration,0.55,2,0,21,0.7629446568996856,1.1688918660356877,1,False,1.2853590999729931,False,square,square,0.413120223937055,13.4272257003453,2430.3278517624994,180.80485084844403,1287,[np.int64(750)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,22,7,001,25,f,r,calibration,0.55,2,0,22,0.7629446568996856,1.1688918660356877,1,False,1.2691650999477133,False,dot,dot,0.40012958652700165,12.657768972228629,2291.056183973382,180.1624297358867,1021,[np.int64(778)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,23,7,001,25,f,r,calibration,0.55,2,0,23,0.7133701336716126,0.9118086882105548,0,False,1.6844918000278994,False,dot,square,0.3913850197035592,6.609160940816953,1189.6489693470517,115.7024191681387,201,[np.int64(1125)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,24,7,001,25,f,r,calibration,0.55,2,0,24,0.7629446568996856,1.1688918660356877,1,False,1.4497029000194743,False,square,square,0.3797205460055526,9.428692232677365,1706.5932941146032,173.54324436883644,277,[np.int64(998)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,25,7,001,25,f,r,calibration,0.55,2,0,25,0.7629446568996856,1.1688918660356877,1,False,1.495526099926792,False,dot,dot,0.3684225842706627,11.772388654170829,2130.80234640492,168.58310573732183,797,[np.int64(361)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,26,7,001,25,f,r,calibration,0.55,2,0,26,0.7629446568996856,1.1688918660356877,1,False,1.170648599974811,False,dot,dot,0.3578060279483412,13.170685671397397,2383.8941065229287,248.04187502770026,964,[np.int64(668)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,27,7,001,25,f,r,calibration,0.55,2,0,27,0.7629446568996856,1.1688918660356877,1,False,1.3187264000298455,False,square,square,0.3480761655916164,7.369821615037485,1333.9377123217848,127.53062119223101,842,[np.int64(1147)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,28,7,001,25,f,r,calibration,0.55,2,0,28,0.7133701336716126,0.9118086882105548,0,False,1.9526137000648305,False,square,dot,0.3390649598314446,7.02580932859422,1271.6714884755538,68.4293734743478,1390,[np.int64(1310)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,29,7,001,25,f,r,calibration,0.55,2,0,29,0.7629446568996856,1.1688918660356877,1,False,1.5301602999679744,False,dot,dot,0.32965620771792825,12.40724066770783,2245.7105608551174,198.64121637778806,509,[np.int64(913)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,30,7,001,25,f,r,calibration,0.55,2,0,30,0.7629446568996856,1.1688918660356877,1,False,1.249779700068757,False,square,square,0.3210068405339833,5.693978341252393,1030.6100797666832,63.62187195645327,831,[np.int64(967)],0.8520586978875556,2.840374941340483,1.8072648889001561,0.03052165972543741,0.021974277858800354,,,,,,,,,,7,001,25,f,r,,,,,,,
,,31,7,001,25,f,r,calibration,0.55,2,0,31,0.7629446568996856,1.1688918660356877,1,False,1.3706410999875516,False,square,square,0.3131962605014356,12.572789885038025,2275.6749691918826,212.7849411366955,726,[np.int64(275)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,32,7,001,25,f,r,calibration,0.55,2,0,32,0.7133701336716126,0.9118086882105548,1,False,1.3044219999574125,False,square,square,0.3089471413666398,11.48360796818452,2078.533042241398,182.06254438298657,656,[np.int64(1026)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,33,7,001,25,f,r,calibration,0.55,2,0,33,0.7133701336716126,0.9118086882105548,0,False,1.1887351999757811,False,square,dot,0.29963337161149556,8.104225059183747,1466.8647357122582,114.85730644727266,1413,[np.int64(1077)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,34,7,001,25,f,r,calibration,0.55,2,0,34,0.7629446568996856,1.1688918660356877,1,False,1.4973328000633046,False,square,square,0.29233371041054373,3.483258794321308,630.4698417721568,60.39790488215112,504,[np.int64(985)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,35,7,001,25,f,r,calibration,0.55,2,0,35,0.7629446568996856,1.1688918660356877,1,False,1.2288469000486657,False,square,square,0.28581293011827574,4.929046478450399,892.1574125995222,84.55746676105117,70,[np.int64(1116)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,36,7,001,25,f,r,calibration,0.55,2,0,36,0.7133701336716126,0.9118086882105548,1,False,1.2695782000664622,False,square,square,0.282584533211191,7.417063329600736,1342.4884626577332,100.4897552782543,1245,[np.int64(1163)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,37,7,001,25,f,r,calibration,0.55,2,0,37,0.7133701336716126,0.9118086882105548,1,False,1.38569040002767,False,dot,dot,0.27952758066610234,11.054403115101554,2000.8469638333813,159.49602245703213,1305,[np.int64(1380)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,38,7,001,25,f,r,calibration,0.55,2,0,38,0.7133701336716126,0.9118086882105548,1,False,1.1340452999575064,False,dot,dot,0.27664591315603615,9.08718827097065,1644.7810770456877,188.59430701965692,995,[np.int64(1018)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,39,7,001,25,f,r,calibration,0.55,2,0,39,0.7133701336716126,0.9118086882105548,1,False,1.3519124999875203,False,dot,dot,0.27393841986586104,7.608975328300616,1377.2245344224116,155.34556727350818,832,[np.int64(1408)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,40,7,001,25,f,r,calibration,0.55,2,0,40,0.7133701336716126,0.9118086882105548,1,False,1.4526191999902949,False,dot,dot,0.27140098287013953,6.776098250757337,1226.473783387078,111.8268678741868,1567,[np.int64(876)],0.7119967144583347,3.1146584330243927,1.9756885205889094,0.02838507826388584,0.02177290479058139,,,,,,,,,,7,001,25,f,r,,,,,,,
,,41,7,001,25,f,r,calibration,0.55,2,0,41,0.7133701336716126,0.9118086882105548,1,False,1.2356969999382272,False,dot,dot,0.26902795843372934,5.890015043384393,1066.0927228525752,108.4438816308865,1270,[np.int64(911)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,42,7,001,25,f,r,calibration,0.55,2,0,42,0.6580745541515514,0.654725510385422,0,False,2.4688595000188798,False,dot,square,0.2494881979815613,6.352618240390835,1149.823901510741,111.6292282050847,1002,[np.int64(1324)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,43,7,001,25,f,r,calibration,0.55,2,0,43,0.7133701336716126,0.9118086882105548,1,False,2.0645281000761315,False,dot,dot,0.24671474354514,1.6991032343217867,307.5376854122434,14.072207135389956,934,[np.int64(1562)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,44,7,001,25,f,r,calibration,0.55,2,0,44,0.7133701336716126,0.9118086882105548,0,False,3.598769799922593,False,square,dot,0.23968462360504375,11.209416386611528,2028.9043659766867,166.58145793546032,50,[np.int64(118)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,45,7,001,25,f,r,calibration,0.55,2,0,45,0.7133701336716126,0.9118086882105548,1,False,2.2968672999413684,False,square,square,0.23689493200678438,4.734012713096523,856.8563010704707,38.4398690474129,1395,[np.int64(179)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,46,7,001,25,f,r,calibration,0.55,2,0,46,0.7133701336716126,0.9118086882105548,1,False,1.080569799989462,False,square,square,0.23433614831830532,2.595348952026264,469.7581603167538,24.023582001910206,1587,[np.int64(1093)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,47,7,001,25,f,r,calibration,0.55,2,0,47,0.7133701336716126,0.9118086882105548,1,False,0.951081300037913,False,dot,dot,0.23199143388848228,10.380262270428291,1878.8274709475209,166.70580427954383,520,[np.int64(1569)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,48,7,001,25,f,r,calibration,0.55,2,0,48,0.7133701336716126,0.9118086882105548,0,False,1.4522655000910163,False,dot,square,0.226262136314985,5.843650746535126,1057.700785122858,90.44149687889353,1122,[np.int64(572)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,49,7,001,25,f,r,calibration,0.55,2,0,49,0.7133701336716126,0.9118086882105548,0,False,1.3148136999225244,False,square,dot,0.22334268372236263,9.626617620271116,1742.417789269072,133.28480964420083,331,[np.int64(1303)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,50,7,001,25,f,r,calibration,0.55,2,0,50,0.7629446568996856,1.1688918660356877,0,False,1.2478670000564307,False,square,dot,0.23118836693278563,8.178655802270317,1480.3367002109273,155.31324048746495,418,[np.int64(918)],0.9534683277601755,2.5967863284921417,1.5656327220885262,0.03286722661056854,0.021930178040890338,,,,,,,,,,7,001,25,f,r,,,,,,,
,,51,7,001,25,f,r,calibration,0.55,2,0,51,0.7629446568996856,1.1688918660356877,0,False,1.2827472999924794,False,dot,square,0.2410072830642335,5.7594676534720355,1042.4636452784384,84.99036423049048,1142,[np.int64(968)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,52,7,001,25,f,r,calibration,0.55,2,0,52,0.7629446568996856,1.1688918660356877,0,False,1.1366453999653459,False,dot,square,0.2522029932910523,14.994018032836298,2713.91726394337,235.9027002592064,344,[np.int64(920)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,53,7,001,25,f,r,calibration,0.55,2,0,53,0.806273406195118,1.4259750438608214,1,False,2.268537599942647,False,dot,dot,0.2444890474804393,9.067914991743534,1641.2926135055795,184.34809859649937,469,[np.int64(724)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,54,7,001,25,f,r,calibration,0.55,2,0,54,0.806273406195118,1.4259750438608214,1,False,1.2830082000000402,False,square,square,0.23745104345993717,6.742208077382493,1220.3396620062313,118.90333247517458,84,[np.int64(1106)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,55,7,001,25,f,r,calibration,0.55,2,0,55,0.806273406195118,1.4259750438608214,0,False,0.881445899954997,False,square,dot,0.25492060447247106,12.58120768226523,2277.1985904900066,166.83853395420095,1405,[np.int64(114)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,56,7,001,25,f,r,calibration,0.55,2,0,56,0.806273406195118,1.4259750438608214,1,False,1.781794699956663,False,dot,dot,0.24751060924798673,6.669670425877975,1207.2103470839133,104.71607127951603,1412,[np.int64(948)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,57,7,001,25,f,r,calibration,0.55,2,0,57,0.806273406195118,1.4259750438608214,1,False,1.2825798999983817,False,square,square,0.2406541137308223,12.769182168029667,2311.2219724133697,193.08970027597138,1264,[np.int64(755)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,58,7,001,25,f,r,calibration,0.55,2,0,58,0.806273406195118,1.4259750438608214,0,False,1.1485329000279307,False,dot,square,0.2567353682868652,10.303511201271691,1864.935527430176,107.19476929676544,1180,[np.int64(1417)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,59,7,001,25,f,r,calibration,0.55,2,0,59,0.806273406195118,1.4259750438608214,1,False,1.867938800016418,False,square,square,0.24965134509435977,15.862097002874375,2871.039557520262,227.8382893456142,557,[np.int64(1035)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,60,7,001,25,f,r,calibration,0.55,2,0,60,0.806273406195118,1.4259750438608214,0,False,0.46459659992251545,False,dot,square,0.26519604928821333,13.969423697157822,2528.4656891855657,218.76657952389857,548,[np.int64(1583)],1.1835391163308593,1.9688377234611085,0.9628666358638143,0.03852125056673512,0.02116724310621289,,,,,,,,,,7,001,25,f,r,,,,,,,
,,61,7,001,25,f,r,calibration,0.55,2,0,61,0.806273406195118,1.4259750438608214,0,False,2.5658986000344157,False,square,dot,0.28011928215426724,7.962670857116329,1441.2434251380555,112.94385176259225,551,[np.int64(635)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,62,7,001,25,f,r,calibration,0.55,2,0,62,0.843309065531368,1.683058221685953,0,False,1.6371990999905393,False,dot,square,0.29849444662949315,8.781478450949233,1589.4475996218114,119.92864485695226,891,[np.int64(158)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,63,7,001,25,f,r,calibration,0.55,2,0,63,0.843309065531368,1.683058221685953,1,False,1.334768099943176,False,square,square,0.2915229149968692,15.72106256294542,2845.512323893121,219.48875812402412,129,[np.int64(195)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,64,7,001,25,f,r,calibration,0.55,2,0,64,0.843309065531368,1.683058221685953,0,False,0.9158957999898121,False,square,dot,0.3067790385116202,7.3545916502435595,1331.1810886940843,94.64354244494481,1357,[np.int64(662)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,65,7,001,25,f,r,calibration,0.55,2,0,65,0.843309065531368,1.683058221685953,1,False,1.0834140999941155,False,dot,dot,0.30056738832132485,11.34085341280526,2052.694467717752,194.05743911340437,921,[np.int64(553)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,66,7,001,25,f,r,calibration,0.55,2,0,66,0.843309065531368,1.683058221685953,0,False,1.815834500011988,False,dot,square,0.31230588818690336,3.937716861317284,712.7267518984285,70.15274768272164,805,[np.int64(1427)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,67,7,001,25,f,r,calibration,0.55,2,0,67,0.843309065531368,1.683058221685953,0,False,1.1639681999804452,False,dot,square,0.3188171268906912,4.710642250763067,852.6262473881152,89.03182806865429,532,[np.int64(1382)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,68,7,001,25,f,r,calibration,0.55,2,0,68,0.843309065531368,1.683058221685953,1,False,1.420506100053899,False,dot,dot,0.3151963848096094,9.424046854663803,1705.7524806941483,143.02076790307063,629,[np.int64(1022)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,69,7,001,25,f,r,calibration,0.55,2,0,69,0.843309065531368,1.683058221685953,1,False,1.398160699987784,False,square,square,0.3110890367130821,11.418190470054434,2066.6924750798526,133.75757667615449,579,[np.int64(991)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,70,7,001,25,f,r,calibration,0.55,2,0,70,0.843309065531368,1.683058221685953,1,False,1.9660334000363946,False,square,square,0.30657339801158756,15.60717375631397,2824.8984498928285,151.4260178604878,848,[np.int64(1128)],1.432527269257052,1.645282134946171,0.6542827818033108,0.0433970169821984,0.01959029197647005,,,,,,,,,,7,001,25,f,r,,,,,,,
,,71,7,001,25,f,r,calibration,0.55,2,0,71,0.843309065531368,1.683058221685953,1,False,1.0318106999620795,False,square,square,0.30172765017623066,10.667539014239368,1930.8245615773258,150.21078029906167,1530,[np.int64(1578)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,72,7,001,25,f,r,calibration,0.55,2,0,72,0.843309065531368,1.683058221685953,1,False,1.255261900019832,False,dot,dot,0.29662781128754206,7.089094849689473,1283.1261677937946,80.07750682541946,485,[np.int64(1258)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,73,7,001,25,f,r,calibration,0.55,2,0,73,0.843309065531368,1.683058221685953,1,False,1.0665217000059783,False,dot,dot,0.29134602995157205,12.689108632334154,2296.728662452482,187.00608544506684,1151,[np.int64(1240)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,74,7,001,25,f,r,calibration,0.55,2,0,74,0.843309065531368,1.683058221685953,1,False,1.1873345000203699,False,square,square,0.2859492381214856,14.332768983155827,2594.2311859512047,200.36446017050932,1546,[np.int64(802)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,75,7,001,25,f,r,calibration,0.55,2,0,75,0.843309065531368,1.683058221685953,1,False,1.0368062999332324,False,square,square,0.28049817142815836,11.491773594037001,2057.0274733326232,209.4206042404372,1109,[np.int64(290)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,76,7,001,25,f,r,calibration,0.55,2,0,76,0.843309065531368,1.683058221685953,1,False,1.103990099974908,False,square,square,0.2750467431185891,11.355406536737254,2055.328583149443,170.63342197824895,1108,[np.int64(20)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,77,7,001,25,f,r,calibration,0.55,2,0,77,0.843309065531368,1.683058221685953,1,False,1.9864784000674263,False,dot,dot,0.26964174057471507,10.707300857395504,1938.021455188586,127.8208260936636,66,[np.int64(535)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,78,7,001,25,f,r,calibration,0.55,2,0,78,0.843309065531368,1.683058221685953,1,False,1.1022457000799477,False,dot,dot,0.2643228018196879,12.371113790931952,2239.1715961586833,215.183750453897,1017,[np.int64(243)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,79,7,001,25,f,r,calibration,0.55,2,0,79,0.843309065531368,1.683058221685953,0,False,1.5388365000253543,False,square,dot,0.2762929176234399,13.492296652411483,2442.1056940864783,214.90979715189945,1097,[np.int64(90)],nan,nan,nan,nan,nan,,,,,,,,,,7,001,25,f,r,,,,,,,
,,80,7,001,25,f,r,calibration,0.55,2,0,80,0.843309065531368,1.683058221685953,1,False,0.7838163999840617,False,dot,dot,0.27130868422278864,12.680332034786346,2295.1400982963287,205.3341776192516,1172,[np.int64(676)],1.3314341394617535,1.6991601038548803,0.6914126717577416,0.0419257359011138,0.02011985059439265,,,,,,,,,,7,001,25,f,r,,,,,,,
,,81,7,001,25,f,r,calibration,0.85,2,-1,1,0.5981210736084265,0.3976423325602886,1,False,1.1155647000996396,False,square,square,0.8833941500202273,10.975041709653528,1986.4825494472884,175.68277997143414,1278,[np.int64(1154)],0.49887896444510554,3.2323377588830704,2.050691472501904,0.0257364756811414,0.02148582368615677,,,,,,,,,,7,001,25,f,r,0.47090191089840744,False,,,,,
,,82,7,001,25,f,r,calibration,0.85,2,-1,2,0.5350820483873121,0.14055915473515587,0,False,0.652583200018853,False,dot,square,0.7062684605085147,4.640258795965073,839.8868420696782,65.20690557341122,1363,[np.int64(1051)],0.8927210608878346,3.2830630299418693,2.067034348586141,0.02627445005703906,0.021592219054196886,,,,,,,,,,7,001,25,f,r,0.47090191089840744,False,,,,,
,,83,7,001,25,f,r,calibration,0.85,2,-1,3,0.6580745541515514,0.654725510385422,0,False,1.4631165000610054,False,square,dot,0.5747663898367054,7.57214102194671,1370.5575249723545,141.15470923286537,886,[np.int64(620)],1.2013081352562123,3.335959091304932,2.0841610040034215,0.026878298598587543,0.02169963023376107,,,,,,,,,,7,001,25,f,r,0.47090191089840744,False,,,,,
