thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,participant,session,age,gender,handedness,quest_prop_high,quest_high_converged,quest_prop_low,quest_low_converged,miniblock_order,starts_with,
,,77,6,001,35,m,r,calibration,0.55,2,0,17,0.15989317907384526,-1.659023090040775,1,False,0.41977869998663664,False,dot,dot,0.4412261394540822,0.9784798257965841,177.10484846918172,366.05490977728743,1531,[np.int64(1261)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,78,6,001,35,m,r,calibration,0.55,2,0,18,0.12829639754099947,-1.9161062678659084,1,False,0.6192754999501631,False,dot,dot,0.43440003712546355,0.49065541295681875,88.80862974518419,241.4591890051938,410,[np.int64(1299)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,79,6,001,35,m,r,calibration,0.55,2,0,19,0.12829639754099947,-1.9161062678659084,1,False,0.47105629998259246,False,dot,dot,0.42467235516149876,0.4956608272873836,89.71460973901642,247.95783136711,1352,[np.int64(188)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,80,6,001,35,m,r,calibration,0.55,2,0,20,0.12829639754099947,-1.9161062678659084,1,False,0.45242089999374,False,dot,dot,0.41254848679308725,0.6124791331878725,110.85872310700492,263.96009520464213,1117,[np.int64(540)],-2.0904479198604213,3.5679148094091797,2.1737302106495195,0.02105266016755667,0.020079680564924037,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,81,6,001,35,m,r,calibration,0.55,2,0,21,0.12829639754099947,-1.9161062678659084,0,False,0.5541313999565318,False,dot,square,0.3951493633193497,-0.06567597451058675,-11.887351386416201,324.3096907357166,978,[np.int64(1499)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,82,6,001,35,m,r,calibration,0.55,2,0,22,0.15989317907384526,-1.659023090040775,1,False,0.617517999955453,False,square,square,0.38221787225442866,1.1086648042108873,200.66832956217058,147.23807610171932,1255,[np.int64(1114)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,83,6,001,35,m,r,calibration,0.55,2,0,23,0.12829639754099947,-1.9161062678659084,1,False,0.39850180002395064,False,dot,dot,0.3763764602501446,0.7919533544557218,143.34355715648564,142.24915063032626,324,[np.int64(444)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,84,6,001,35,m,r,calibration,0.55,2,0,24,0.12829639754099947,-1.9161062678659084,1,False,1.236272900016047,False,dot,dot,0.3693534820942637,-0.37103417442789277,-67.1571855714486,301.031355351663,1193,[np.int64(16)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,85,6,001,35,m,r,calibration,0.55,2,0,25,0.12829639754099947,-1.9161062678659084,1,False,0.40342310001142323,False,square,square,0.3613656517752698,1.2755501291300992,230.87457337254796,366.5239297134724,863,[np.int64(1069)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,86,6,001,35,m,r,calibration,0.55,2,0,26,0.12829639754099947,-1.9161062678659084,1,False,0.522227399982512,False,dot,dot,0.3526836412260442,1.9629166415132477,355.28791211389785,141.79019816104346,123,[np.int64(731)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,87,6,001,35,m,r,calibration,0.55,2,0,27,0.12829639754099947,-1.9161062678659084,0,False,0.4015439000213519,False,square,dot,0.33876579924834765,1.368983276160152,247.7859729849875,311.17717280826207,1428,[np.int64(520)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,88,6,001,35,m,r,calibration,0.55,2,0,28,0.12829639754099947,-1.9161062678659084,1,False,0.5976174999959767,False,dot,dot,0.33344585978781976,0.7532569784107698,136.33951309234934,216.71403301807942,484,[np.int64(796)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,89,6,001,35,m,r,calibration,0.55,2,0,29,0.12829639754099947,-1.9161062678659084,0,False,0.8315581000642851,False,dot,square,0.31768207666235304,1.0665631915376144,193.0479376683082,188.10338999585542,1325,[np.int64(522)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,90,6,001,35,m,r,calibration,0.55,2,0,30,0.15989317907384526,-1.659023090040775,1,False,0.5164798999903724,False,square,square,0.30771508044410995,0.6702237701008574,121.3105023882552,245.54648084834275,1290,[np.int64(1439)],-1.9020819522180281,3.3540552899676896,2.0660207104636523,0.02226414378487391,0.020472855501938846,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,91,6,001,35,m,r,calibration,0.55,2,0,31,0.15989317907384526,-1.659023090040775,0,False,0.46373950003180653,False,square,dot,0.3115843675760859,1.275098905236404,230.7929018477891,292.8550948776815,1583,[np.int64(11)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,92,6,001,35,m,r,calibration,0.55,2,0,32,0.19750845711691875,-1.4019399122156422,1,False,0.46424590004608035,False,square,square,0.2991361958571348,2.756671916229264,498.95761683749674,250.97016561360795,524,[np.int64(526)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,93,6,001,35,m,r,calibration,0.55,2,0,33,0.15989317907384526,-1.659023090040775,1,False,0.7480437000049278,False,square,square,0.29065230734893577,1.2277939191983522,222.23069937490175,247.29702682478336,724,[np.int64(979)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,94,6,001,35,m,r,calibration,0.55,2,0,34,0.15989317907384526,-1.659023090040775,0,False,0.4860361999599263,False,dot,square,0.29341278358875134,0.7299794831713798,132.12628645401975,301.21772199102327,291,[np.int64(1011)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,95,6,001,35,m,r,calibration,0.55,2,0,35,0.19750845711691875,-1.4019399122156422,1,False,0.5967244000639766,False,dot,dot,0.2819996915046559,2.667828667302635,482.87698878177696,282.1814923401918,1263,[np.int64(848)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,96,6,001,35,m,r,calibration,0.55,2,0,36,0.19750845711691875,-1.4019399122156422,1,False,0.7155384999932721,False,dot,dot,0.2723892334904966,1.2574071369538988,227.5906917886557,148.57152792308094,1237,[np.int64(1544)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,97,6,001,35,m,r,calibration,0.55,2,0,37,0.15989317907384526,-1.659023090040775,1,False,0.653189399978146,False,square,square,0.26614569906734314,1.5467078936097534,279.95412874336535,144.0018235212101,1416,[np.int64(870)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,98,6,001,35,m,r,calibration,0.55,2,0,38,0.15989317907384526,-1.659023090040775,0,False,0.5529391000745818,False,dot,square,0.26610353411109583,1.0532321970669358,190.6350276691154,129.67473904521566,1144,[np.int64(1088)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,99,6,001,35,m,r,calibration,0.55,2,0,39,0.19750845711691875,-1.4019399122156422,1,False,0.5639774999581277,False,square,square,0.2572163927865809,1.3273577162264931,240.25174663699525,143.08424645230792,564,[np.int64(29)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,100,6,001,35,m,r,calibration,0.55,2,0,40,0.19750845711691875,-1.4019399122156422,1,False,0.8337201999966055,False,square,square,0.24967833305490517,1.6343821678035229,295.8231723724376,117.81116449635117,1402,[np.int64(4)],-1.745567110005413,3.180351983684633,1.9215245898410866,0.02360339411262946,0.02084149787792521,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,101,6,001,35,m,r,calibration,0.55,2,0,41,0.15989317907384526,-1.659023090040775,1,False,0.7198212000075728,False,square,square,0.24502172399529307,0.731497633431181,132.40107165104376,222.1373387299671,1492,[np.int64(399)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,102,6,001,35,m,r,calibration,0.55,2,0,42,0.15989317907384526,-1.659023090040775,0,False,0.46972870000172406,False,square,dot,0.24331448439361683,2.0704746653263872,374.7559144240761,188.11974307325582,743,[np.int64(221)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,103,6,001,35,m,r,calibration,0.55,2,0,43,0.19750845711691875,-1.4019399122156422,1,False,0.6329317999770865,False,square,square,0.2362919018095708,1.6692030721997557,302.1257560681558,367.38076271224463,1414,[np.int64(637)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,104,6,001,35,m,r,calibration,0.55,2,0,44,0.19750845711691875,-1.4019399122156422,1,False,1.045606100000441,False,square,square,0.2302850943207879,1.4187371477582105,256.7914237442361,225.790784974238,1520,[np.int64(1264)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,105,6,001,35,m,r,calibration,0.55,2,0,45,0.15989317907384526,-1.659023090040775,1,False,1.1052886999677867,False,square,square,0.2267781983499406,1.2819794166985181,232.03827442243178,111.69247116620002,1171,[np.int64(1469)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,106,6,001,35,m,r,calibration,0.55,2,0,46,0.15989317907384526,-1.659023090040775,1,False,1.1013613999821246,False,square,square,0.2235810198163548,1.2500171009111292,226.25309526491438,328.3369233569447,748,[np.int64(1441)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,107,6,001,35,m,r,calibration,0.55,2,0,47,0.15989317907384526,-1.659023090040775,0,False,1.2513081000652164,False,dot,square,0.22015542473002797,1.2791767178943558,231.53098593887842,237.57984350845672,1307,[np.int64(1020)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,108,6,001,35,m,r,calibration,0.55,2,0,48,0.19750845711691875,-1.4019399122156422,1,False,1.1476457000244409,False,square,square,0.21515001041534149,1.6529625209523175,299.18621629236947,224.61664557406328,1105,[np.int64(1513)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,109,6,001,35,m,r,calibration,0.55,2,0,49,0.15989317907384526,-1.659023090040775,1,False,1.1493481999495998,False,dot,dot,0.21230200602570642,1.3588764621619394,245.956639651311,277.5257412097106,874,[np.int64(450)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,110,6,001,35,m,r,calibration,0.55,2,0,50,0.15989317907384526,-1.659023090040775,0,False,1.4542115000076592,False,dot,square,0.20959536964317618,1.5281427618596548,276.5938398965975,111.48919407036404,1436,[np.int64(662)],-1.6748502267278753,3.165418333506338,1.88647891537217,0.024435210135987668,0.02103388460996853,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,111,6,001,35,m,r,calibration,0.55,2,0,51,0.19750845711691875,-1.4019399122156422,1,False,1.0989145000930876,False,square,square,0.20486328341268809,0.9241146564216361,167.26475281231615,282.131063875557,548,[np.int64(1200)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,112,6,001,35,m,r,calibration,0.55,2,0,52,0.19750845711691875,-1.4019399122156422,1,False,1.6472431999864057,False,square,square,0.20074496675499096,1.8564822248811779,336.0232827034932,232.7183736393568,166,[np.int64(26)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,113,6,001,35,m,r,calibration,0.55,2,0,53,0.15989317907384526,-1.659023090040775,1,False,1.5052229000721127,False,square,square,0.19855307178890522,2.247621236485657,406.81944380390394,373.98794147677256,889,[np.int64(507)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,114,6,001,35,m,r,calibration,0.55,2,0,54,0.15989317907384526,-1.659023090040775,0,False,1.5014149999478832,False,square,dot,0.1953344589333519,2.2245715029698694,402.6474420375464,277.3919257020123,562,[np.int64(180)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,115,6,001,35,m,r,calibration,0.55,2,0,55,0.19750845711691875,-1.4019399122156422,1,False,1.2171876999782398,False,square,square,0.19141702458602577,1.135869577215423,205.59239347599157,259.6949056527407,1179,[np.int64(894)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,116,6,001,35,m,r,calibration,0.55,2,0,56,0.19750845711691875,-1.4019399122156422,0,False,1.1824126000283286,False,dot,square,0.19701114949969942,0.7247390568349387,131.1777692871239,90.51627855989088,1309,[np.int64(499)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,117,6,001,35,m,r,calibration,0.55,2,0,57,0.19750845711691875,-1.4019399122156422,1,False,1.266078699962236,False,square,square,0.19275176559457274,2.2988828451961805,416.0977949805087,255.99899840913312,580,[np.int64(775)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,118,6,001,35,m,r,calibration,0.55,2,0,58,0.19750845711691875,-1.4019399122156422,0,False,1.2304565000813454,False,square,dot,0.199319007853958,2.2592559425023073,408.9253255929176,223.60585788302257,1209,[np.int64(503)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,119,6,001,35,m,r,calibration,0.55,2,0,59,0.19750845711691875,-1.4019399122156422,1,False,1.116120500024408,False,dot,dot,0.19466519824615255,1.7642651618263077,319.3319942905617,165.14298460242165,632,[np.int64(798)],nan,nan,nan,nan,nan,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,120,6,001,35,m,r,calibration,0.55,2,0,60,0.19750845711691875,-1.4019399122156422,1,False,1.0638674999354407,False,square,square,0.19055092585116695,1.2257475852354476,221.860312927616,94.33901224042545,201,[np.int64(1012)],-1.6081331753367416,2.834594832094335,1.6064597592737462,0.026177312866197285,0.021374790157979794,,,,,,,,,,6,001,35,m,r,0.19750845711691875,True,,,,,
,,121,6,001,35,m,r,test,,2,1,1,0.19750845711691875,,1,False,1.570122400065884,False,img_A,img_A,,1.984061554330353,355.1470182251332,151.55708649527372,1018,[np.int64(554)],,,,,,high,0.19750845711691875,7,gold_07s,coffin_06s,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,122,6,001,35,m,r,test,,2,1,2,0.19750845711691875,,1,False,1.529595599975437,False,img_A,img_A,,1.393151220843452,252.16037097266482,207.7965234438589,934,[np.int64(1143)],,,,,,high,0.19750845711691875,6,sponge_14s,polo_shirt_04s,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,123,6,001,35,m,r,test,,2,1,3,0.19750845711691875,,0,False,1.1633648000424728,False,img_B,img_A,,2.4449138966877024,442.52941530047417,193.42045347776096,1017,[np.int64(923)],,,,,,high,0.19750845711691875,6,throne_12s,ham_10s,13,23,33,42,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,124,6,001,35,m,r,test,,2,1,4,0.19750845711691875,,0,False,1.3629281999310479,False,img_A,img_B,,1.459925930126006,264.24659335280705,227.24330485643821,763,[np.int64(352)],,,,,,high,0.19750845711691875,5,raisin_08s,quesadilla_06s,13,23,33,42,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,125,6,001,35,m,r,test,,2,1,5,0.19750845711691875,,1,False,1.100404900033027,False,img_A,img_A,,1.8516394454311624,335.1467396230404,177.24046307999876,163,[np.int64(1075)],,,,,,high,0.19750845711691875,7,waffle_08s,tiramisu_12s,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,126,6,001,35,m,r,test,,2,1,6,0.19750845711691875,,1,False,1.063541500014253,False,img_A,img_A,,0.9999580069687211,180.9923992613385,153.6801293642126,1270,[np.int64(1502)],,,,,,high,0.19750845711691875,7,headset_09s,cookie_cutter_02s,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,127,6,001,35,m,r,test,,2,1,7,0.19750845711691875,,1,False,1.2296944999834523,False,img_B,img_B,,1.5522727379231667,280.96136556409317,181.97562640846283,457,[np.int64(831)],,,,,,high,0.19750845711691875,6,hinge_12s,pencil_sharpener_10s,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,128,6,001,35,m,r,test,,2,1,8,0.19750845711691875,,1,False,1.2302423999644816,False,img_A,img_A,,1.509483286112596,273.2164747863799,161.2107683849914,1528,[np.int64(1116)],,,,,,high,0.19750845711691875,5,urinal_12s,nightshirt_02s,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,129,6,001,35,m,r,test,,2,1,9,0.19750845711691875,,1,False,1.1469936000648886,False,img_A,img_A,,1.530822617705606,277.07889380471465,143.45578120875874,235,[np.int64(542)],,,,,,high,0.19750845711691875,6,blindfold_15s,tube_top_10s,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,130,6,001,35,m,r,test,,2,1,10,0.19750845711691875,,1,False,1.0963882999494672,False,img_A,img_A,,1.1507863146909383,208.29232295905985,376.66459486179326,759,[np.int64(712)],,,,,,high,0.19750845711691875,5,metal_detector_05s,cigarette_06s,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,131,6,001,35,m,r,test,,2,1,11,0.19750845711691875,,1,False,1.1441402999917045,False,img_A,img_A,,1.6367927470950756,296.25948722420867,134.1480835340918,603,[np.int64(736)],,,,,,high,0.19750845711691875,7,pasta_03s,pet_food_10s,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,132,6,001,35,m,r,test,,2,1,12,0.19750845711691875,,1,False,1.5640621000202373,False,img_B,img_B,,1.6576206364036157,300.02933518905445,224.81462534052284,151,[np.int64(1517)],,,,,,high,0.19750845711691875,7,dishrag_08s,prune_01b,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,133,6,001,35,m,r,test,,2,1,13,0.19750845711691875,,1,False,1.1447208999888971,False,img_A,img_A,,1.4830239627790025,268.42733726299946,374.2810626117219,428,[np.int64(1038)],,,,,,high,0.19750845711691875,6,air_mattress_03s,tack_01b,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,134,6,001,35,m,r,test,,2,1,14,0.19750845711691875,,1,False,1.1957248999970034,False,img_B,img_B,,1.3011902391364563,235.5154332836986,39.23329227285556,89,[np.int64(69)],,,,,,high,0.19750845711691875,6,wooden_leg_02s,tamale_16s,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,135,6,001,35,m,r,test,,2,1,15,0.19750845711691875,,1,False,0.945139899966307,False,img_B,img_B,,2.041814760904913,369.56847172378923,143.92893277550212,841,[np.int64(943)],,,,,,high,0.19750845711691875,4,ready_meal_07s,mop_10s,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,136,6,001,35,m,r,test,,2,1,16,0.19750845711691875,,1,False,0.9106599000515416,False,img_A,img_A,,2.0866965136107196,377.69206896354024,241.48150253280812,1184,[np.int64(1525)],,,,,,high,0.19750845711691875,5,paintbrush_12s,water_heater_09s,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,137,6,001,35,m,r,test,,2,1,17,0.19750845711691875,,0,False,1.2287784999934956,False,img_B,img_A,,1.9964011241377266,361.3486034689285,361.11774041172936,703,[np.int64(707)],,,,,,high,0.19750845711691875,4,harp_08s,coffee_08s,13,23,33,42,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,138,6,001,35,m,r,test,,2,1,18,0.19750845711691875,,1,False,0.9624409000389278,False,img_B,img_B,,2.2506352972914185,407.36498880974676,169.9326113858081,1027,[np.int64(261)],,,,,,high,0.19750845711691875,7,jumpsuit_13s,mixer_09s,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,139,6,001,35,m,r,test,,2,1,19,0.19750845711691875,,1,False,1.0489908999297768,False,img_B,img_B,,0.6490296169398674,117.474360666116,396.1841215871174,1426,[np.int64(1140)],,,,,,high,0.19750845711691875,6,windsock_03s,ketchup_15s,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,140,6,001,35,m,r,test,,2,1,20,0.19750845711691875,,1,False,1.1776816999772564,False,img_B,img_B,,1.3926413020425412,252.06807566969997,309.0843910866145,513,[np.int64(577)],,,,,,high,0.19750845711691875,7,step_stool_06s,rollerskate_12s,13,23,33,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,141,6,001,35,m,r,test,,2,2,1,0.06903157141407483,,0,False,1.100004900014028,False,img_B,img_A,,-0.05158551670020412,-9.336978522736946,73.86943777505572,977,[np.int64(1107)],,,,,,low,0.06903157141407483,2,diamond_16s,belt_14s,11,21,31,42,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,142,6,001,35,m,r,test,,2,2,2,0.06903157141407483,,0,False,1.1119810999371111,False,img_A,img_B,,0.38338583074871546,69.3928353655175,185.5830793491584,696,[np.int64(1310)],,,,,,low,0.06903157141407483,3,mosquito_net_07s,ginger_03s,11,21,31,42,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,143,6,001,35,m,r,test,,2,2,3,0.06903157141407483,,0,False,1.1275900999316946,False,img_B,img_A,,0.6752148090084343,122.21388043052661,265.3099746809085,722,[np.int64(217)],,,,,,low,0.06903157141407483,3,bib_13n,dice_05s,11,21,31,42,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,144,6,001,35,m,r,test,,2,2,4,0.06903157141407483,,1,False,1.81343559990637,False,img_A,img_A,,0.672136982577411,121.65679384651138,182.91095572663235,196,[np.int64(985)],,,,,,low,0.06903157141407483,2,saffron_14s,chocolate_04n,11,21,31,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,145,6,001,35,m,r,test,,2,2,5,0.06903157141407483,,1,False,2.9289966999785975,False,img_B,img_B,,0.0201624369827233,3.6494010938729176,244.29394031172404,929,[np.int64(1245)],,,,,,low,0.06903157141407483,2,straightjacket_11s,tent_16n,11,21,31,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,146,6,001,35,m,r,test,,2,2,6,0.06903157141407483,,0,False,1.4446802000747994,False,img_A,img_B,,1.1717545287361066,212.08756970123528,238.61911400525446,644,[np.int64(1070)],,,,,,low,0.06903157141407483,1,shower_cap_12s,pacifier_04s,11,21,31,42,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,147,6,001,35,m,r,test,,2,2,7,0.06903157141407483,,1,False,1.1292569000506774,False,img_B,img_B,,0.6951043777843658,125.81389237897021,171.9664618352457,910,[np.int64(641)],,,,,,low,0.06903157141407483,1,olive_04s,marshmallow_12s,11,21,31,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,148,6,001,35,m,r,test,,2,2,8,0.06903157141407483,,1,False,1.2489449999993667,False,img_B,img_B,,0.6529974444078503,118.19253743782092,414.30907500070117,1557,[np.int64(1047)],,,,,,low,0.06903157141407483,2,exerciser_08s,scoop_08s,11,21,31,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,149,6,001,35,m,r,test,,2,2,9,0.06903157141407483,,1,False,1.1601810000138357,False,img_A,img_A,,1.1242567040193563,203.49046342750347,316.4936843046956,152,[np.int64(946)],,,,,,low,0.06903157141407483,2,underwear_09s,roll_11s,11,21,31,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,150,6,001,35,m,r,test,,2,2,10,0.06903157141407483,,0,False,2.54606690001674,False,img_B,img_A,,0.5429118878351561,98.26705169816324,250.7399040748639,1423,[np.int64(275)],,,,,,low,0.06903157141407483,1,steak_04s,hot-water_bottle_05s,11,21,31,42,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,151,6,001,35,m,r,test,,2,2,11,0.06903157141407483,,1,False,1.1135199000127614,False,img_B,img_B,,0.9277968627628441,167.93123216007479,219.98518095652065,714,[np.int64(62)],,,,,,low,0.06903157141407483,2,plum_09s,hobbyhorse_04s,11,21,31,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,152,6,001,35,m,r,test,,2,2,12,0.06903157141407483,,1,False,1.6796870999969542,False,img_B,img_B,,0.8481275457322055,153.5110857775292,244.41799448007808,1321,[np.int64(553)],,,,,,low,0.06903157141407483,2,frisbee_11s,stair_02s,11,21,31,41,6,001,35,m,r,0.19750845711691875,True,0.06903157141407483,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
