timestamp,frame,mouse_x,mouse_y,mouse_speed,mouse_is_moving,stim_A_x,stim_A_y,stim_B_x,stim_B_y,evidence,overall_trial_num,trial_in_block,phase,n_shapes,target,prop_used,block_num,control_condition,participant,session,age,gender,handedness
0.0002902999985963106,1,-142.0,71.0,20.0,True,304.79111588769,0.0,-297.5261144978517,-4.18287914497915,1.083558986134614,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.0432759000104852,2,-142.0,71.0,0.0,False,315.218748740076,0.0,-289.86642573442293,-11.586971483027016,0.0,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.045266600034665316,3,-198.0,93.0,20.0,True,326.84654027601016,0.0,-283.87223036348564,-21.054625370565034,2.4785858965628838,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.05914379999740049,4,-206.0,102.0,12.041594578792296,True,338.83567784774027,0.0,-274.10915239249937,-27.383124651438088,-3.608416508614067,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.07640930003253743,5,-212.0,111.0,10.816653826391969,True,351.2269894734295,-0.3832597894929309,-263.27608878978384,-31.23273903647508,-2.3918729436597217,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.09243920003063977,6,-230.0,127.0,20.0,True,363.91001755366375,-1.1689423579534393,-252.81103885598372,-35.64468930371812,-3.1948059080950264,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.1091141999932006,7,-267.0,149.0,20.0,True,376.34207771062773,-2.1491292695816107,-243.80486306531748,-40.47474273915753,-2.0395549564264415,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.12614820001181215,8,-290.0,153.0,20.0,True,389.66964977908043,-3.0164940806778,-236.14305700577518,-46.36408447090848,2.1744465992677653,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.14307230000849813,9,-312.0,153.0,20.0,True,399.9838963427971,-3.589243156229528,-229.1225570150538,-52.16679243024333,4.564029868284956,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.15927890001330525,10,-334.0,144.0,20.0,True,399.98077665048316,-3.921518848131057,-222.63793153383588,-58.084734642778294,9.66535437787084,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.1757052000029944,11,-355.0,131.0,20.0,True,399.9798383575026,-4.016081112989175,-216.14281243233523,-63.58458896400431,10.6364317615108,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.1925319000147283,12,-374.0,112.0,20.0,True,399.98005315234536,-3.994631428174661,-209.34859631673027,-68.73815053941016,11.308322960936916,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.21002890000818297,13,-383.0,89.0,20.0,True,399.98067619007884,-3.9317520938254376,-202.09710196566658,-73.59604648464008,11.538060856705318,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.22594600002048537,14,-383.0,63.0,20.0,True,399.98135251740496,-3.8623358667323098,-193.95699070307964,-78.18803918495364,9.799397641954387,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.24247050000121817,15,-371.0,41.0,20.0,True,399.98200960435486,-3.7936780124001652,-185.23197801310621,-81.70366918100592,5.8587302295696455,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.25931649998528883,16,-349.0,20.0,20.0,True,399.9826250214833,-3.728227584726974,-176.2863621381174,-83.76907861065291,2.733065299499764,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.2764294000226073,17,-319.0,7.0,20.0,True,399.9832014028829,-3.665868996682479,-167.88573131762047,-83.85373555162805,0.07861325060600333,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.2931875000358559,18,-272.0,-1.0,20.0,True,399.9845594856771,-3.514565840733597,-159.47170941808443,-81.93183131244004,-1.1894812729390103,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.30985830002464354,19,-247.0,4.0,20.0,True,399.98776523223376,-3.12852433640303,-151.2061666935322,-77.77250316040642,-0.5236825851233107,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.3265228000236675,20,-227.0,15.0,20.0,True,399.99315764588573,-2.339623147774945,-143.08277546225042,-71.43576702069224,1.1171797366012104,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.3432724000304006,21,-212.0,25.0,18.027756377319946,True,399.9990333216935,-0.8793984936862004,-135.31543440060543,-64.12304157309435,1.0015226862096143,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.35915139998542145,22,-203.0,35.0,13.45362404707371,True,399.99796346821563,1.2764095267666387,-128.60893762039439,-55.98402507743856,1.9806506372312476,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.3759036000119522,23,-198.0,46.0,12.083045973594572,True,399.98166236332867,3.8301139758725475,-123.5184802202457,-47.343658116262326,3.831693126533912,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.39309120003599674,24,-194.0,60.0,14.560219778561036,True,399.94820600020586,6.436809552634706,-119.88881829410462,-38.06472825168584,6.053692889763647,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.4093187000253238,25,-190.0,75.0,15.524174696260024,True,399.88769270747235,9.478038884396982,-117.36466869053001,-28.475446206748003,6.24251231883036,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.42630769999232143,26,-189.0,90.0,15.033296378372908,True,399.76783066219764,13.626502399386903,-116.1826975358983,-18.51704807852645,7.502563977196099,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
0.44298500003060326,27,-184.0,109.0,19.6468827043885,True,399.5258121162917,19.47114410653805,-115.0504990699642,-8.44191316934798,5.0856176817752505,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,26,f,r
