timestamp,frame,mouse_x,mouse_y,mouse_speed,mouse_is_moving,stim_A_x,stim_A_y,stim_B_x,stim_B_y,evidence,overall_trial_num,trial_in_block,phase,n_shapes,target,prop_used,block_num,control_condition,participant,session,age,gender,handedness
0.0002280999906361103,1,24.0,4.0,20.0,True,-301.45866197213684,-3.3835275493567836,307.28863557639517,-0.6158140670491556,30.21035633301227,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.049701099982485175,2,24.0,4.0,0.0,False,-304.9241625792018,-11.64992443616319,320.88916900072513,-8.20383752398389,0.0,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.05137709993869066,3,307.0,66.0,20.0,True,-308.3229886450592,-22.842878939753906,336.3442109554382,-10.052395493276512,28.662038146014226,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.06406249990686774,4,307.0,66.0,0.0,False,-311.628607486177,-35.807294143171745,350.04782235661844,-14.494875513568044,0.0,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.08138459990732372,5,391.0,79.0,20.0,True,-314.2160897526162,-49.9608660851673,363.3148975348696,-15.167931586405162,26.14767032636354,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.0982226999476552,6,405.0,82.0,14.317821063276353,True,-316.16329397660536,-64.56052950702316,376.45990124138643,-14.231095748023892,19.00235091524582,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.11497009999584407,7,405.0,83.0,1.0,True,-317.22101749588774,-81.25297925060113,383.9657417599506,-4.964654001584087,1.7750613847611314,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.13133659993764013,8,403.0,84.0,2.23606797749979,True,-317.6664611358138,-99.31706249964465,379.0420450064795,4.331450940175207,2.7701996949717183,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.1485775999026373,9,397.0,86.0,6.324555320336759,True,-318.089241923532,-118.32481904365184,370.2324273415121,11.873966864025462,7.724545802153507,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.16531159996520728,10,386.0,89.0,11.40175425099138,True,-318.54241773409075,-136.24461696185477,360.22198368927275,18.323779589337416,13.592665591270086,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.18171999999321997,11,377.0,93.0,9.848857801796104,True,-319.1817821616055,-153.49998050521788,350.710307753517,27.7074635532556,12.880133352216548,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.19806209998205304,12,376.0,93.0,1.0,True,-319.9214226768472,-170.80183215570355,337.4775934269022,30.76242352020554,0.9316607138448374,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.2153780999360606,13,376.0,93.0,0.0,False,-321.29077917873855,-188.00787771660637,347.13852987232116,33.77159429740584,0.0,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.23226659989450127,14,374.0,95.0,2.8284271247461903,True,-323.419172533994,-204.4864359417837,346.07244398003076,46.51698203953765,3.8870761621592087,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.24808549997396767,15,370.0,97.0,4.47213595499958,True,-326.34066842638197,-220.5715825585828,338.8166878796976,60.20197661211253,4.8937145890129985,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.26541209989227355,16,361.0,97.0,9.0,True,-325.0121950297228,-233.16747861132222,325.6843578854301,68.56342300354346,5.762568468633901,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.28159859997686,17,325.0,94.0,20.0,True,-318.8412676404056,-241.53725602784195,311.44074137382086,74.27491338646215,11.721172603539799,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.2983763999072835,18,229.0,72.0,20.0,True,-312.7612914417384,-249.3599297715974,297.15274749109824,76.47724315764566,8.464125202420886,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.31486619997303933,19,98.0,26.0,20.0,True,-306.95873715651646,-256.46897216481494,283.5650576203801,75.98084987077188,6.310992069180998,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.3313944999827072,20,-63.0,-47.0,20.0,True,-301.4164213837063,-262.9603409646406,269.94051767012303,73.78610423445464,4.6848972748168975,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.3480134999845177,21,-207.0,-114.0,20.0,True,-296.3924082452575,-268.6103876148065,255.82451455608157,71.4078993308201,4.537119833692939,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.364675399963744,22,-301.0,-158.0,20.0,True,-291.67331606302116,-273.72737659357523,240.96706621716524,68.9576053286957,4.513363888940156,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.3820518999127671,23,-359.0,-178.0,20.0,True,-287.4851038307401,-278.1228417002613,225.5071950772358,68.7703184328953,5.2373529131967285,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.3979977999115363,24,-403.0,-182.0,20.0,True,-284.06184679792875,-281.618300530612,211.66519182344388,73.19632120158796,7.396899939660637,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
0.414768899907358,25,-421.0,-171.0,20.0,True,-281.68488088299904,-283.9958237050866,204.154767287695,82.94494320056857,17.846972580657297,1,1,calibration,2,dot,0.6580745541515514,-1,calibration,2,001,23,f,r
