thisRow.t,notes,trial_num,participant,session,phase,n_shapes,block_num,staircase_trial,prop_used,stimulus_logit,accuracy,is_timeout,rt_choice,early_response,true_shape,resp_shape,angle_bias,applied_angle_bias,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,difficulty_level,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,mem_item_num,mem_filename,mem_ground_truth,mem_response,mem_accuracy,mem_rt,mem_trigger_onset,mem_trigger_resp,participant,session,age,gender,handedness,quest_threshold_75,quest_alpha_sd,miniblock_order,starts_with,
,,57,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,1,pickle_13s,unseen,no,1,3.3523453999951016,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,58,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,2,spider_web_13s,unseen,yes,0,1.7186217999988003,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,59,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,3,cheeseburger_01b,unseen,no,1,1.564811499993084,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,60,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,4,belt_14s,seen,yes,1,2.2393994000012754,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,61,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,5,ketchup_15s,seen,yes,1,0.8004685000050813,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,62,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,6,boot_02s,seen,no,0,0.7595718999946257,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,63,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,7,tee_12s,unseen,yes,0,1.7051167000026908,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,64,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,8,dough_04s,seen,yes,1,0.8876480000035372,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,65,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,9,harp_12s,unseen,no,1,1.0329626999882748,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,66,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,10,turtleneck_10s,unseen,no,1,1.6660605999932159,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,67,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,11,tack_01b,seen,yes,1,0.9801885000051698,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,68,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,12,coffee_08s,unseen,no,1,1.4296640999964438,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,69,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,13,pacifier_04s,seen,no,0,1.9336793999973452,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,70,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,14,dip_05s,seen,no,0,6.72455740001169,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,71,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,15,prune_01b,seen,yes,1,0.9397350000072038,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,72,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,16,razor_09s,unseen,yes,0,3.2221223000087775,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,73,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,17,lighter_08s,unseen,no,1,2.5508256000030087,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,74,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,18,dreidel_13s,unseen,no,1,1.2343326000118395,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,75,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,19,soap_06s,seen,no,0,0.8575802999985171,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,76,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,20,nightshirt_01b,unseen,yes,0,0.8280560999992304,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,77,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,21,pepper_mill_02s,seen,yes,1,1.109581500000786,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,78,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,22,polo_shirt_04s,seen,no,0,2.4586454999953276,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,79,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,23,coverall_06s,unseen,no,1,1.8919236999936402,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,80,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,24,pajamas_13s,unseen,yes,0,0.5750816999934614,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,81,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,25,egg_roll_07n,unseen,yes,0,0.3169819000031566,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,82,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,26,mixer_03s,seen,yes,1,0.3990981999959331,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,83,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,27,hairbrush_08s,seen,yes,1,0.2806708999996772,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,84,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,28,duster_01s,seen,no,0,0.24727469999925233,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,85,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,29,spider_web_14s,seen,no,0,0.2869968000013614,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,86,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,30,dishrag_08s,seen,no,0,0.2784230999968713,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,87,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,31,limousine_01s,unseen,yes,0,0.23034209999605082,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,88,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,32,monkey_11n,seen,no,0,0.22769939999852795,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,89,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,33,meatloaf_10s,seen,yes,1,0.817384599999059,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,90,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,34,seal_01b,seen,no,0,1.2084611999889603,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,91,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,35,bracelet2_02s,unseen,yes,0,22.872297699999763,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,92,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,36,spareribs_07s,seen,no,0,3.2712124999961816,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,93,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,37,sushi_07s,unseen,yes,0,0.20655709999846295,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,94,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,38,garlic_05s,unseen,yes,0,0.32738449999305885,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,95,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,39,pepper2_01b,seen,no,0,0.29927870001120027,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,96,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,40,sofa_bed_12s,seen,yes,1,0.20687210001051426,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,97,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,41,zebra_11s,seen,no,0,0.2001248000015039,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,98,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,42,football_helmet_08s,seen,yes,1,0.25928480000584386,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,99,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,43,scarecrow_03s,unseen,no,1,0.5648263000039151,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,100,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,44,shears_03s,seen,no,0,0.4535415999998804,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,101,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,45,wetsuit_01b,seen,no,0,0.397533299998031,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,102,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,46,zucchini_11s,unseen,yes,0,0.49205309999524616,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,103,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,47,turtleneck_03s,seen,no,0,0.21194149999064393,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,104,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,48,hook1_08s,unseen,yes,0,0.3789637000008952,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,105,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,49,meatball_08s,seen,no,0,0.16170399999828078,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,106,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,50,belt_08s,unseen,yes,0,0.03996879998885561,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,107,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,51,pallet_04s,unseen,no,1,0.6685850000067148,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,108,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,52,pea_02s,seen,no,0,0.5305926000000909,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,109,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,53,tiramisu_12s,seen,yes,1,0.433161699998891,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,110,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,54,paint_01b,seen,yes,1,0.4257361000054516,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,111,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,55,jigsaw_puzzle_11s,seen,no,0,0.42117159999907017,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,112,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,56,lighter_03s,seen,yes,1,0.627811099999235,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,113,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,57,jelly_bean_10s,unseen,no,1,0.6455795000074431,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,114,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,58,sofa_bed_13s,unseen,no,1,0.6208355999988271,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,115,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,59,tent_06s,seen,yes,1,0.29620309999154415,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,116,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,60,clothespin_02s,seen,yes,1,0.2511021999962395,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,117,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,61,dough_19s,unseen,no,1,0.19067109999014065,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,118,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,62,drumstick_04s,unseen,yes,0,0.2892311999894446,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,119,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,63,jellyfish_12s,unseen,no,1,0.07784429998719133,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,120,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,64,pajamas_09s,seen,yes,1,0.11107600000104867,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,121,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,65,boa_11s,seen,no,0,0.22544180000841152,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,122,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,66,toothpick_14n,unseen,yes,0,0.5051400000083959,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,123,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,67,wetsuit_03s,unseen,no,1,0.6787448999966728,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,124,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,68,wing_05s,unseen,yes,0,0.3344982999988133,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,125,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,69,jigsaw_puzzle_09s,unseen,yes,0,0.6003323999902932,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,126,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,70,zucchini_10s,seen,no,0,0.3697414999915054,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,127,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,71,curling_iron_04s,seen,yes,1,0.47243039999739267,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,128,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,72,dumpling_01b,seen,no,0,0.5581193000107305,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,129,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,73,rollerskate_10s,seen,yes,1,0.6116772999957902,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,130,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,74,boot_08s,unseen,no,1,0.7052333000028739,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,131,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,75,chick_06s,seen,yes,1,0.5405215000064345,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,132,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,76,shorts_12s,seen,no,0,0.3092695000086678,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,133,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,77,eggshell_10s,seen,no,0,0.36500400000659283,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,134,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,78,jellyfish_15n,seen,no,0,0.5998700000054669,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,135,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,79,tattoo_04s,seen,yes,1,0.5011044999992009,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,136,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,80,chicken_wire_08s,unseen,yes,0,0.422681800002465,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,137,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,81,bok_choy_17s,seen,no,0,0.39671590000216383,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,138,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,82,grapefruit_09s,seen,yes,1,0.31718759999785107,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,139,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,83,mixer_09s,unseen,no,1,0.25978810001106467,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,140,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,84,scarecrow_09s,seen,no,0,0.3735482000047341,51,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,141,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,85,lion_17s,unseen,yes,0,0.6205468999978621,52,62,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,142,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,86,footprint_11s,seen,yes,1,1.2433201000094414,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,143,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,87,pacifier_07s,unseen,no,1,0.33713580000039656,52,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
,,144,99,001,memory_test,,,,,,,,,,,,,,0.27513524190566885,,,,,,,,,,,,,,,,,,,,88,nightshirt_08s,seen,yes,1,0.19571480000740848,51,61,99,001,99,f,r,0.8646483875697211,0.27513524190566885,"['level_1', 'level_3', 'level_1', 'level_3', 'level_1', 'level_3']",level_1,
