timestamp,frame,mouse_x,mouse_y,mouse_speed,mouse_is_moving,stim_A_x,stim_A_y,stim_B_x,stim_B_y,evidence,trial_num,phase,n_shapes,target,prop_used,block_num,difficulty_level
0.0008822999952826649,1,77.0,158.0,20.0,True,303.7000071552209,-0.4811908840215516,-302.7984702506128,-5.435057621991887,26.365107417084054,1,calibration,2,square,0.25,0,calibration
0.010290699996403418,2,88.0,170.0,16.278820596099706,True,311.58156354773,-1.6320652900302945,-309.2850380176686,-18.15753934477078,24.837801082002375,1,calibration,2,square,0.25,0,calibration
0.027112299998407252,3,97.0,177.0,11.40175425099138,True,319.0210478679191,-2.7919415537037526,-315.19087312751924,-31.717348309156584,17.825741932240604,1,calibration,2,square,0.25,0,calibration
0.043176799998036586,4,109.0,182.0,13.0,True,325.5986545126061,-4.164736658251304,-320.48364401602595,-46.83789398385842,19.409188486141943,1,calibration,2,square,0.25,0,calibration
0.060210099996766075,5,122.0,177.0,13.92838827718412,True,331.58003126521953,-6.48507923424591,-325.026237097354,-64.74529752183783,12.278317204096831,1,calibration,2,square,0.25,0,calibration
0.07757779999519698,6,125.0,163.0,14.317821063276353,True,338.43510942028917,-10.608737122546557,-329.0198065834868,-82.69660871965547,-3.2271255018087346,1,calibration,2,square,0.25,0,calibration
0.09396990000095684,7,120.0,119.0,20.0,True,346.72653932751984,-15.592198569543529,-332.0503006079826,-101.0747900690915,-11.673122529108714,1,calibration,2,square,0.25,0,calibration
0.11005249999288935,8,107.0,84.0,20.0,True,356.5312158041772,-20.765850936770885,-333.6735293062623,-117.88598046872724,-16.74022749516329,1,calibration,2,square,0.25,0,calibration
0.12726480000128504,9,94.0,60.0,20.0,True,366.67885818423986,-25.354081084691913,-334.3653792771478,-134.84568092739394,-19.393946606787424,1,calibration,2,square,0.25,0,calibration
0.14400619998923503,10,72.0,41.0,20.0,True,376.9317952409895,-28.950884433299194,-334.4622710959694,-151.28032416209507,-23.1171425623632,1,calibration,2,square,0.25,0,calibration
0.16150780000316445,11,59.0,37.0,13.601470508735444,True,387.2001078370457,-30.53372598100873,-334.2809419986178,-167.27536925797213,-16.09123021631722,1,calibration,2,square,0.25,0,calibration
0.17754029999196064,12,41.0,39.0,18.110770276274835,True,397.16189136243463,-29.27810755742525,-333.9882384680153,-183.65042483035486,-15.28721196933156,1,calibration,2,square,0.25,0,calibration
0.1930034999968484,13,29.0,47.0,14.422205101855956,True,399.2629331152984,-24.27159327627129,-333.9900175196464,-200.24003830530418,1.2628957661529832,1,calibration,2,square,0.25,0,calibration
0.20966779999434948,14,21.0,59.0,14.422205101855956,True,399.6601010373861,-16.486468353966337,-334.1976753449273,-217.24299863433444,14.847824557945378,1,calibration,2,square,0.25,0,calibration
0.22763019999547396,15,12.0,75.0,18.35755975068582,True,399.96709685168804,-5.130442089369643,-327.7979870530006,-229.23455168015323,24.61443255555359,1,calibration,2,square,0.25,0,calibration
0.24340719998872373,16,7.0,102.0,20.0,True,399.89897354674116,8.989491435160627,-320.29425634735173,-239.60715630151148,35.029838956199974,1,calibration,2,square,0.25,0,calibration
0.26038409999455325,17,7.0,122.0,20.0,True,399.29760731997106,23.69431975276407,-312.6936384322222,-249.44476038597938,37.36131905652954,1,calibration,2,square,0.25,0,calibration
0.2772679999907268,18,7.0,132.0,10.0,True,398.1318771633985,38.613577746028426,-305.2894633906659,-258.4537551335621,18.514806393213995,1,calibration,2,square,0.25,0,calibration
0.2932571999990614,19,7.0,135.0,3.0,True,396.47009134870535,53.0232653271112,-298.4632872836809,-266.3074654301283,5.519261087569612,1,calibration,2,square,0.25,0,calibration
