timestamp,frame,mouse_x,mouse_y,mouse_speed,mouse_is_moving,active_motion_time,stim_A_x,stim_A_y,stim_B_x,stim_B_y,evidence,overall_trial_num,trial_in_block,phase,n_shapes,target,prop_used,block_num,control_condition,participant,session,age,gender,handedness
2.192581200040877,52,164.0,-33.0,0.00018579254147538913,False,1.64165869995486,-42.901445967051636,215.1652977127253,202.08462728511157,160.09770903204014,0.0,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.209851299994625,52,164.0,-33.0,0.00014190820887403672,False,1.64165869995486,-42.901445967051636,215.1652977127253,202.08462728511157,160.09770903204014,0.0,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.226544799981639,52,164.0,-33.0,0.00010096248269407602,False,1.64165869995486,-42.901445967051636,215.1652977127253,202.08462728511157,160.09770903204014,0.0,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.243021999951452,52,164.0,-33.0,6.610619358236774e-05,False,1.64165869995486,-42.901445967051636,215.1652977127253,202.08462728511157,160.09770903204014,0.0,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.259577800054103,52,164.0,-33.0,3.864278132362433e-05,False,1.64165869995486,-42.901445967051636,215.1652977127253,202.08462728511157,160.09770903204014,0.0,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.2766895999666303,52,164.0,-33.0,1.877821488828233e-05,False,1.64165869995486,-42.901445967051636,215.1652977127253,202.08462728511157,160.09770903204014,0.0,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.293065599980764,52,161.0,-39.0,0.17773637198609807,False,1.64165869995486,-42.901445967051636,215.1652977127253,202.08462728511157,160.09770903204014,0.0,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.3098781999433413,53,143.0,-112.0,2.600746479962377,True,1.6582709999056533,-61.0090425160932,216.24024289294812,189.50103762770544,157.89430899135326,0.5668038838243608,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.326916499994695,54,141.0,-153.0,8.990679329210565,True,1.6749059999128804,-78.10562185476023,216.9322006516453,175.9778787894319,155.9772587443619,1.5581269223870817,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.343008999945596,55,146.0,-251.0,18.503575189894015,True,1.691521899891086,-92.66081020660076,217.33334620368635,161.25527313941126,154.5225031479423,2.2792704366798184,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.3596376000205055,56,153.0,-286.0,20.0,True,1.7082264999626204,-104.35596556244123,216.35575984572137,145.6294511455914,153.7050734285507,-0.6131434073565262,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.3764401000225917,57,190.0,-402.0,20.0,True,1.7249721998814493,-113.69785066582722,213.29881852849368,128.11716064518134,154.25055520112778,-6.809164310418448,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.3928362999577075,58,253.0,-462.0,20.0,True,1.7413831999292597,-122.04145438745645,207.75751900677346,108.17522248317856,155.95418629203928,-12.975805053577496,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.4095833000028506,59,333.0,-510.0,20.0,True,1.7580451999092475,-130.6714368984039,200.0372278459984,86.20409088623292,159.06308406062064,-16.80665515734796,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.4260984000284225,60,423.0,-525.0,20.0,True,1.774689199985005,-140.67858680867812,190.2384319369521,63.604522470981905,163.6201158191492,-18.63653904183302,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.442794800037518,61,498.0,-523.0,20.0,True,1.791378999943845,-151.51894722070307,177.82013372574556,42.83187078458073,170.65168429788946,-21.203927861868692,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.4596081000054255,62,557.0,-514.0,20.0,True,1.808183899964206,-161.85883716437894,164.29823447547625,25.33395396388508,180.80417115928563,-22.22414131807524,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.4763436999637634,63,627.0,-466.0,20.0,True,1.8248793999664485,-170.52373435211499,150.35271981487367,12.286187732396085,195.6155853998154,-20.194718061621447,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.4928340000333264,64,670.0,-413.0,20.0,True,1.841410799883306,-176.76937929889687,137.30543317242777,3.795024005172097,212.58224404787805,-13.11060275204635,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.5096907999832183,65,707.0,-336.0,20.0,True,1.8580641999142244,-181.03516542708388,124.6860100713181,-1.0989516816482334,229.57946196907076,-2.9348209346766074,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.5264405000489205,66,740.0,-237.0,20.0,True,1.874787199893035,-183.32741244080492,113.19718543040472,-4.049613408005225,244.0932157532421,7.72857425426423,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.542938599945046,67,752.0,-147.0,20.0,True,1.8914906999561936,-184.4811731641249,102.97094412631841,-6.3728149345360805,256.8541474149519,18.138231070106198,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.559458400006406,68,744.0,-70.0,20.0,True,1.90805449988693,-184.6678394288707,92.49764723891415,-8.84161995681984,268.9612297926101,25.372011576777155,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.5762021000264212,69,719.0,-2.0,20.0,True,1.9248182999435812,-184.4022977817288,80.93775442074804,-12.098270861777715,281.001324341236,30.353494476241764,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.5929650999605656,70,653.0,73.0,20.0,True,1.941564099979587,-183.7641085004024,67.36030352089665,-16.322757964535416,293.2300003239114,34.12846530740287,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.609475899953395,71,589.0,128.0,20.0,True,1.958068099920638,-183.24006241622632,52.845072338644925,-22.026864540533637,305.46408698708876,36.79904631427129,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.626090200035833,72,511.0,183.0,20.0,True,1.9746941999765113,-182.80488042487588,37.3804013825516,-29.562540185364863,317.5780979393318,38.01601147838617,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
