thisRow.t,notes,trial_num,participant,session,phase,n_shapes,block_num,staircase_trial,prop_used,stimulus_logit,accuracy,is_timeout,rt_choice,early_response,true_shape,resp_shape,angle_bias,applied_angle_bias,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,difficulty_level,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,mem_item_num,mem_filename,mem_ground_truth,mem_response,mem_accuracy,mem_rt,mem_trigger_onset,mem_trigger_resp,participant,session,age,gender,handedness,quest_threshold_75,quest_alpha_sd,miniblock_order,starts_with,
,,54,SIM,001,calibration,2,0,54,0.8999999999999999,2.1972245773362182,0,False,4.44010690000141,False,dot,square,0,0,0.04852008871660945,4.349092575717517,782.836663629153,16.803361956248345,1154,[np.int64(1431)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.04852008871660945,,,
,,55,SIM,001,calibration,2,0,55,0.8999999999999999,2.1972245773362182,1,False,3.6282681000011507,False,dot,dot,0,0,0.049536403837416844,4.055348296183403,729.9626933130124,13.002604091338226,75,[np.int64(353)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.049536403837416844,,,
,,56,SIM,001,calibration,2,0,56,0.8999999999999999,2.1972245773362182,1,False,3.1202869999979157,False,dot,dot,0,0,0.05057768936042715,3.9685741332717046,710.3747698556351,12.807258087488014,830,[np.int64(636)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.05057768936042715,,,
,,57,SIM,001,calibration,2,0,57,0.8999999999999999,2.1972245773362182,0,False,4.495656199986115,False,square,dot,0,0,0.04738326594948114,4.152870083940227,747.5166151092409,14.246173410024934,919,[np.int64(840)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.04738326594948114,,,
,,58,SIM,001,calibration,2,0,58,0.8999999999999999,2.1972245773362182,1,False,3.61429679999128,False,square,square,0,0,0.048363041932655074,4.484169645260382,802.6663665016083,18.613341589609846,695,[np.int64(1291)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.048363041932655074,,,
,,59,SIM,001,calibration,2,0,59,0.8999999999999999,2.1972245773362182,1,False,3.2037333000043873,False,square,square,0,0,0.04936649191721971,3.50743545141392,631.3383812545056,11.751586194638117,89,[np.int64(1096)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.04936649191721971,,,
,,60,SIM,001,calibration,2,0,60,0.8999999999999999,2.1972245773362182,1,False,1.6551302000007126,False,square,square,0,0,0.0503941355645652,3.9224081683844827,709.9558784775913,14.080548778564006,1015,[np.int64(1542)],2.1710053736345074,2.8000171323309,1.716312094667421,0.047630232880799636,0.017570044067203413,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.0503941355645652,,,
,,61,SIM,001,test,2,1,,0.8999999999999999,,1,False,3.9574973999988288,False,img_B,img_B,0,0,0.0503941355645652,3.5691773523646795,574.6375537307134,11.21598394592611,1322,[np.int64(831)],,,,,,level_3,0.8999999999999999,2.0,rollerskate_10s,sushi_14s,13,23,33,41,,,,,,,,,SIM,001,26,f,r,0.8999999999999999,0.0503941355645652,"['level_3', 'level_1', 'level_3', 'level_1', 'level_3', 'level_1']",level_3,
,,62,SIM,001,test,2,1,,0.8999999999999999,,1,False,2.0838267999934033,False,img_B,img_B,0,0,0.0503941355645652,3.7873890703501654,681.7300326630298,13.292494105173063,364,[np.int64(609)],,,,,,level_3,0.8999999999999999,6.0,dough_04s,bracelet2_05s,13,23,33,41,,,,,,,,,SIM,001,26,f,r,0.8999999999999999,0.0503941355645652,"['level_3', 'level_1', 'level_3', 'level_1', 'level_3', 'level_1']",level_3,
,,63,SIM,001,test,2,1,,0.8999999999999999,,1,False,3.2811440999794286,False,img_A,img_A,0,0,0.0503941355645652,3.6006102806443754,648.1098505159875,10.93444468369847,1107,[np.int64(1284)],,,,,,level_3,0.8999999999999999,3.0,toothpick_09s,starfish_04s,13,23,33,41,,,,,,,,,SIM,001,26,f,r,0.8999999999999999,0.0503941355645652,"['level_3', 'level_1', 'level_3', 'level_1', 'level_3', 'level_1']",level_3,
