timestamp,frame,mouse_x,mouse_y,mouse_speed,mouse_is_moving,square_x,square_y,dot_x,dot_y,evidence,trial_num,phase,n_shapes,target,prop_used
0.5461067999713123,34,164.0,28.0,20.0,True,135.10137756280903,-106.68368686384414,-290.8151699679328,159.1031681898212,-7.713283783401285,1,calibration,2,dot,0.25
0.5628134002909064,35,193.0,116.0,20.0,True,125.5385466330458,-98.98228466750695,-307.1459477627019,161.3855673601977,-10.609326094591049,1,calibration,2,dot,0.25
0.5795799000188708,36,202.0,204.0,20.0,True,116.76713317039187,-90.17732249612007,-324.4947112507813,163.35827860800967,-12.43339455063653,1,calibration,2,dot,0.25
0.5961307003162801,37,205.0,280.0,20.0,True,109.29872319385652,-80.0464477454245,-342.08181324804883,164.50736876818448,-15.102030265324984,1,calibration,2,dot,0.25
0.6129123000428081,38,199.0,321.0,20.0,True,103.40564335672227,-67.66393474607892,-358.2362356357884,165.41795556249997,-15.108190683749992,1,calibration,2,dot,0.25
0.6298405001871288,39,163.0,370.0,20.0,True,99.43038165814725,-54.36435395171081,-365.89567963558073,161.61791863533097,-7.034414993176547,1,calibration,2,dot,0.25
0.6463915002532303,40,117.0,397.0,20.0,True,97.08520490957193,-40.83226022807752,-368.81301574773914,154.84495282397134,3.5534857910564766,1,calibration,2,dot,0.25
0.6629987000487745,41,39.0,415.0,20.0,True,96.07362601675577,-28.836114667283667,-372.0260722838303,146.95782232010077,12.34099691897502,1,calibration,2,dot,0.25
0.6796412002295256,42,-57.0,428.0,20.0,True,95.68141999810715,-16.786939056366514,-375.2160818062602,138.61057663092623,15.37606499781106,1,calibration,2,dot,0.25
0.6961106001399457,43,-163.0,435.0,20.0,True,95.53651721034754,-3.9155224629326284,-378.3331595453204,129.86154314674963,17.172455262310997,1,calibration,2,dot,0.25
0.7130089001730084,44,-245.0,435.0,20.0,True,95.48427509838515,10.775530734477163,-381.30055741060494,120.8713568979929,18.794320001135237,1,calibration,2,dot,0.25
0.7300754003226757,45,-317.0,435.0,20.0,True,95.46568513194902,26.524086875889225,-384.066266857663,111.77254878555107,18.784773942760438,1,calibration,2,dot,0.25
0.7460453002713621,46,-365.0,422.0,20.0,True,95.57337727883821,42.04133699067406,-386.8359885619961,101.77385692437552,25.17069411367273,1,calibration,2,dot,0.25
0.7630336000584066,47,-404.0,399.0,20.0,True,96.20520766023627,55.30066933408327,-389.74446643676566,89.99583813666528,30.899143403602555,1,calibration,2,dot,0.25
0.7794818002730608,48,-433.0,368.0,20.0,True,97.45925336445652,65.39192375504099,-392.5437669229371,76.87256370091247,35.213799046951536,1,calibration,2,dot,0.25
0.7964103003032506,49,-451.0,329.0,20.0,True,99.47586654218011,72.64193307613806,-394.9368896147019,63.44173091479141,36.29924580108916,1,calibration,2,dot,0.25
0.8134751999750733,50,-464.0,287.0,20.0,True,101.9825964383247,77.8654649633332,-396.7376379088835,50.98280755783871,34.973913430072926,1,calibration,2,dot,0.25
0.8294203002005816,51,-462.0,204.0,20.0,True,105.27680920941407,81.83054237709744,-398.01722409883024,39.77800046082692,25.654315254823352,1,calibration,2,dot,0.25
0.8463552999310195,52,-443.0,143.0,20.0,True,109.42686811380037,85.13106357025615,-398.8764497562633,29.959603299095193,12.447548987641053,1,calibration,2,dot,0.25
0.8629397000186145,53,-415.0,90.0,20.0,True,114.90659603498739,88.26843033581365,-399.42415127692163,21.4557073225467,1.3455639362397698,1,calibration,2,dot,0.25
0.8794511999003589,54,-374.0,52.0,20.0,True,121.6290310890425,91.24832142104118,-399.7231782644088,14.878869520219526,-15.387065567859954,1,calibration,2,dot,0.25
0.8961600000038743,55,-325.0,28.0,20.0,True,130.31299440209932,93.81024265024423,-399.86700349214226,10.314044706860921,-28.79604908191328,1,calibration,2,dot,0.25
0.9129536002874374,56,-270.0,8.0,20.0,True,141.0171458836316,95.92478439507354,-399.9333888375009,7.299622795207061,-33.51723202951067,1,calibration,2,dot,0.25
0.9299722001887858,57,-209.0,-8.0,20.0,True,153.152132602062,97.47974627164392,-399.9637122526461,5.3878456810209725,-36.52789132038264,1,calibration,2,dot,0.25
0.9464901001192629,58,-152.0,-14.0,20.0,True,165.58988648721802,98.41547674280297,-399.9752310871443,4.451349995839533,-39.216540102849066,1,calibration,2,dot,0.25
0.962905100081116,59,-99.0,-14.0,20.0,True,177.5227054445318,99.0498005317639,-399.9767519170593,4.312531261243706,-39.97164376480713,1,calibration,2,dot,0.25
0.9793997001834214,60,-42.0,-4.0,20.0,True,189.6136552122283,99.56169684389467,-399.9679650463209,5.062305473304781,-39.18377129458275,1,calibration,2,dot,0.25
0.9961807001382113,61,10.0,24.0,20.0,True,202.51248045413445,100.02735651152271,-399.91534882254695,8.228838079617763,-32.294874263500944,1,calibration,2,dot,0.25
1.0127938999794424,62,65.0,72.0,20.0,True,217.7869826201879,100.47615594805237,-399.75995968352333,13.855491107420374,-22.18358234782788,1,calibration,2,dot,0.25
1.029423899948597,63,116.0,136.0,20.0,True,237.28230750671173,100.9189188225931,-399.3740981131671,22.36805213455958,-11.263056227910958,1,calibration,2,dot,0.25
1.0463443002663553,64,165.0,242.0,20.0,True,260.0753843107209,101.35954180421682,-398.6592024189454,32.72369671492408,0.0863558462985825,1,calibration,2,dot,0.25
1.0630314000882208,65,168.0,285.0,20.0,True,283.9297283565473,101.57089104289201,-397.5233934029511,44.44267878292845,13.713345768597378,1,calibration,2,dot,0.25
1.07975949998945,66,166.0,313.0,20.0,True,306.99432994523227,101.65628951544971,-396.0408146492028,56.13976426736941,18.59943481462228,1,calibration,2,dot,0.25
1.0960556999780238,67,147.0,337.0,20.0,True,329.89306351733734,101.68846422864918,-394.3240148678624,67.14589561909068,32.385307034623466,1,calibration,2,dot,0.25
1.112932000309229,68,110.0,369.0,20.0,True,354.2412275000154,101.70018242782986,-392.36713220569766,77.76910417817977,34.88235930807747,1,calibration,2,dot,0.25
1.1295293001458049,69,54.0,394.0,20.0,True,379.05540992789406,101.70437520745527,-390.14054733491054,88.26297822539428,36.25072714745271,1,calibration,2,dot,0.25
1.1462669000029564,70,-6.0,402.0,20.0,True,387.89840941928014,97.64642323194687,-387.528882030058,99.1028031517443,34.492382994564494,1,calibration,2,dot,0.25
1.1629981002770364,71,-79.0,405.0,20.0,True,389.1962395626726,92.33789639294808,-384.58834097702953,109.96275726142945,33.202136096234895,1,calibration,2,dot,0.25
1.1798251001164317,72,-139.0,403.0,20.0,True,390.2425130199703,87.81105301645296,-381.47447521216185,120.32133959363038,32.19638808351295,1,calibration,2,dot,0.25
1.1960018002428114,73,-219.0,367.0,20.0,True,391.07505995910327,84.02557633235145,-378.94567795879396,128.06316080883684,24.3959521818824,1,calibration,2,dot,0.25
1.2127511003054678,74,-298.0,320.0,20.0,True,391.71844074143826,80.97322510000642,-376.62235232014024,134.74273165126274,21.0226256935784,1,calibration,2,dot,0.25
1.229536300059408,75,-397.0,245.0,20.0,True,392.2239843285818,78.48787242251149,-374.41102175547013,140.77068866786448,16.613152792704103,1,calibration,2,dot,0.25
1.2462845002301037,76,-576.0,87.0,20.0,True,392.5802291013087,76.68613772230275,-372.1728315383359,146.58575464463607,13.00249446338265,1,calibration,2,dot,0.25
1.2628330001607537,77,-644.0,12.0,20.0,True,392.8378262015215,75.35543978548044,-369.8982950582031,152.23419889444855,7.665589015080347,1,calibration,2,dot,0.25
1.2796233999542892,78,-675.0,-38.0,20.0,True,393.0843819019879,74.05854916707577,-367.5991493473051,157.70499484524157,-0.19055801614158874,1,calibration,2,dot,0.25
1.2961766999214888,79,-677.0,-59.0,20.0,True,393.3617165677993,72.57106819411136,-365.2607565558053,163.04778354912017,-16.704451467026256,1,calibration,2,dot,0.25
1.3128312001936138,80,-672.0,-73.0,14.866068747318506,True,393.6820363084375,70.8128116094969,-362.2747299838198,169.57894920994906,-17.790693963490842,1,calibration,2,dot,0.25
1.3295363001525402,81,-639.0,-88.0,20.0,True,394.0051741998059,68.9921930640026,-358.0806358226027,177.81935853789042,-16.78645705048745,1,calibration,2,dot,0.25
1.3462573001161218,82,-569.0,-105.0,20.0,True,394.1741139105761,68.02034932880143,-351.86537862562176,185.74113518084954,-10.486071898284912,1,calibration,2,dot,0.25
1.3629685998894274,83,-432.0,-105.0,20.0,True,394.09696148225584,68.46594007572946,-343.32402950494435,194.056850520139,-5.279184122583576,1,calibration,2,dot,0.25
1.379807600285858,84,-256.0,-105.0,20.0,True,393.65311007922776,70.97343816493192,-333.12895616538634,201.64639744207037,-2.857217521984148,1,calibration,2,dot,0.25
1.3961916998960078,85,-118.0,-102.0,20.0,True,392.8691599178901,75.19190904220541,-322.0294201025703,208.49919780175645,-0.8324721416696645,1,calibration,2,dot,0.25
1.4131379001773894,86,3.0,-72.0,20.0,True,391.73397407040017,80.89804422241023,-310.7438074483627,214.414675557409,0.8821213558061936,1,calibration,2,dot,0.25
1.429985800292343,87,97.0,-17.0,20.0,True,390.0006943723985,88.87889732128208,-299.64966932895595,219.90309198171067,0.967818087811847,1,calibration,2,dot,0.25
1.4462733999826014,88,145.0,28.0,20.0,True,387.81128894498966,97.99185765575508,-288.50226662212606,225.01244178306325,-0.21902397393446016,1,calibration,2,dot,0.25
1.462958199903369,89,180.0,71.0,20.0,True,385.21335404114484,107.75282765835705,-277.75625207924287,229.66246829963538,-1.4724583681293635,1,calibration,2,dot,0.25
1.479643499944359,90,205.0,120.0,20.0,True,382.42196850740265,117.2750527730561,-267.4076474407059,233.94287486570047,-4.581446190999441,1,calibration,2,dot,0.25
1.4959323001094162,91,207.0,139.0,19.1049731745428,True,379.18252310459405,127.36017498430962,-259.0546236944276,237.7311015921005,-9.201544531134337,1,calibration,2,dot,0.25
1.512643599882722,92,207.0,140.0,1.0,True,375.56446327020836,137.66384394081237,-251.7544351083428,236.7981410096273,-1.1066138332638276,1,calibration,2,dot,0.25
1.5294479001313448,93,197.0,145.0,11.180339887498949,True,371.90404838697265,147.26635322903985,-247.1503294034985,234.5695515848662,-14.368472893934914,1,calibration,2,dot,0.25
1.5463089998811483,94,160.0,148.0,20.0,True,368.54235843444553,155.48803825239003,-245.4009726968184,230.52605583682143,-7.839406529171918,1,calibration,2,dot,0.25
1.563002500217408,95,100.0,148.0,20.0,True,365.43990750967265,162.64585454084576,-243.55723686643825,224.29850732181768,-3.0105391420113192,1,calibration,2,dot,0.25
1.5796799003146589,96,14.0,129.0,20.0,True,362.49480261661597,169.1080071313615,-241.12496613394487,216.00897454688268,4.021180684492518,1,calibration,2,dot,0.25
1.5964919002726674,97,-142.0,83.0,20.0,True,359.66881991263557,175.03811008649544,-237.149294190782,205.1849809263538,3.858037983197492,1,calibration,2,dot,0.25
1.612864200025797,98,-293.0,37.0,20.0,True,356.0979431408172,182.19290570952347,-233.1732857289863,192.85362017492497,0.15749491616226477,1,calibration,2,dot,0.25
1.6295214002020657,99,-424.0,-41.0,20.0,True,350.9075905171757,191.03911810342723,-228.99858283299199,178.2878066467459,5.230126574689711,1,calibration,2,dot,0.25
1.6464535999111831,100,-472.0,-92.0,20.0,True,342.7216980898684,201.18147009367257,-225.34564804843657,162.67515887146556,13.782455579585257,1,calibration,2,dot,0.25
1.6630915002897382,101,-488.0,-143.0,20.0,True,332.41275918655276,211.16795476676876,-220.6135563533374,146.04261913309693,25.69383383506413,1,calibration,2,dot,0.25
1.6798316999338567,102,-488.0,-199.0,20.0,True,320.5745341047308,220.74946328250567,-214.6738216068622,129.37269962000443,31.422299395779064,1,calibration,2,dot,0.25
1.6962250000797212,103,-467.0,-258.0,20.0,True,307.4725164750924,230.00488594330366,-206.5091160380482,112.41465532978879,36.23508805333352,1,calibration,2,dot,0.25
1.7132907998748124,104,-408.0,-332.0,20.0,True,293.4396839348753,239.56634843726727,-196.91905638445013,97.20934712753572,38.987353008498125,1,calibration,2,dot,0.25
1.7294964999891818,105,-328.0,-417.0,20.0,True,279.2118880333705,249.54747821050094,-186.6975913682559,83.1374069469597,39.424693047241746,1,calibration,2,dot,0.25
1.7461659000255167,106,-214.0,-487.0,20.0,True,265.284798368673,259.2809634766449,-176.04485897497568,71.34215438118532,39.15483664251372,1,calibration,2,dot,0.25
1.7627321002073586,107,-85.0,-543.0,20.0,True,252.2223026530598,268.62034819315716,-163.98201529089013,59.980946462826715,38.37128417838266,1,calibration,2,dot,0.25
1.7795212999917567,108,56.0,-580.0,20.0,True,240.64262129819178,277.1890143199098,-151.14449260114546,49.57762464615101,36.79570763240412,1,calibration,2,dot,0.25
1.7960637998767197,109,177.0,-591.0,20.0,True,230.16074530707277,285.8184109831356,-137.93497792057272,40.35977086511446,33.89830786352925,1,calibration,2,dot,0.25
1.8130693002603948,110,255.0,-591.0,20.0,True,220.52164430253862,294.5351597427049,-125.5508797555021,32.33647748348657,31.619225511446942,1,calibration,2,dot,0.25
1.8294883002527058,111,358.0,-569.0,20.0,True,210.5836650816136,304.32403814303524,-113.66144220683888,24.88189647537424,25.354502072002035,1,calibration,2,dot,0.25
1.8463889001868665,112,438.0,-526.0,20.0,True,200.3080489120209,314.81073287963176,-102.5025591132986,17.311505306000207,14.828539294559228,1,calibration,2,dot,0.25
1.8628382999449968,113,536.0,-455.0,20.0,True,189.86765389580836,325.6061775263214,-91.85896190452016,9.561549955518572,9.010791002527052,1,calibration,2,dot,0.25
1.8797178003005683,114,618.0,-400.0,20.0,True,179.36026510036163,335.72276971588184,-81.26547988177641,1.6817684815913392,10.916357899855324,1,calibration,2,dot,0.25
1.896091400180012,115,673.0,-367.0,20.0,True,168.59904488441612,344.8730821573561,-70.18771575824852,-5.512708364764193,15.177786694791617,1,calibration,2,dot,0.25
1.9127462999895215,116,713.0,-343.0,20.0,True,158.1599456741094,352.96816200642365,-58.16380852241552,-12.340967430079058,17.078449312705654,1,calibration,2,dot,0.25
1.9296087003313005,117,724.0,-336.0,13.038404810405298,True,148.60133929988916,360.66476319262523,-45.9312799312987,-20.46718947264597,9.466744023386,1,calibration,2,dot,0.25
1.9463567002676427,118,726.0,-334.0,2.8284271247461903,True,140.3042732792636,368.67310611808574,-34.86106383440267,-30.816717909841685,0.14518696582451576,1,calibration,2,dot,0.25
1.9627890000119805,119,726.0,-333.0,1.0,True,132.52516027399741,376.9950601871309,-23.024580487421474,-43.655721436925774,-1.465760225100516,1,calibration,2,dot,0.25
1.9796800999902189,120,723.0,-324.0,9.486832980505138,True,123.64192421148115,380.411191445891,-11.145288278298006,-56.038304815824446,-17.362601468511652,1,calibration,2,dot,0.25
1.99626350030303,121,701.0,-315.0,20.0,True,114.92028704840983,383.13617373554155,-1.6328778394959347,-69.63449088523123,-34.39746196044034,1,calibration,2,dot,0.25
2.012842600233853,122,659.0,-308.0,20.0,True,105.10047706872992,385.94544915042775,6.6237004622771725,-83.10027244009116,-27.65506416704214,1,calibration,2,dot,0.25
2.029478400014341,123,602.0,-300.0,20.0,True,93.86768688826498,388.8301137492396,14.424838354005107,-95.73503631085563,-27.31752411049909,1,calibration,2,dot,0.25
2.046280300244689,124,510.0,-300.0,20.0,True,81.31938324308005,391.64672590098985,22.268056776410475,-107.56947753006547,-23.989131159089226,1,calibration,2,dot,0.25
2.062895300332457,125,436.0,-300.0,20.0,True,68.66411026984365,394.0624823055993,30.735288639208015,-119.54141401915176,-25.068753801754468,1,calibration,2,dot,0.25
2.0795098999515176,126,320.0,-306.0,20.0,True,56.42374728218847,396.0004554828639,39.94483652289756,-131.45490162839891,-24.512984068879785,1,calibration,2,dot,0.25
2.0960949999280274,127,155.0,-336.0,20.0,True,45.48025501536359,397.4060221030093,49.89365992001171,-143.76322197633172,-20.563273496333853,1,calibration,2,dot,0.25
2.1131335999816656,128,-42.0,-363.0,20.0,True,36.90799750106659,398.29360994178813,60.30762242722794,-155.22818771205525,-21.754361129273583,1,calibration,2,dot,0.25
2.129748800303787,129,-219.0,-389.0,20.0,True,31.025872500274385,398.79492879874584,70.78201335276701,-166.5382237170257,-19.768507507614206,1,calibration,2,dot,0.25
2.1464945999905467,130,-343.0,-407.0,20.0,True,27.413659831830874,399.05950841274876,81.33354573597431,-176.77055128693814,-18.041401107471554,1,calibration,2,dot,0.25
2.162816599942744,131,-387.0,-418.0,20.0,True,25.468278426456678,399.1883850940461,92.95367390030604,-187.21556684352578,-11.914900940881383,1,calibration,2,dot,0.25
2.179473599884659,132,-399.0,-422.0,12.649110640673518,True,24.936902351627985,399.22193188889986,106.45073482933162,-196.51296896838886,-4.070224240442535,1,calibration,2,dot,0.25
2.1962691000662744,133,-399.0,-422.0,0.0,False,25.75887264550461,399.16973893324206,127.01538972922285,-206.01781561196395,0.0,1,calibration,2,dot,0.25
2.2130354000255466,134,-398.0,-427.0,5.0990195135927845,True,28.450370560240238,398.986937649574,143.55551682789954,-213.06795028325973,6.548677330389732,1,calibration,2,dot,0.25
2.2298039002344012,135,-361.0,-434.0,20.0,True,32.83137018672709,398.65034946888244,162.7695974604553,-218.02258005885489,8.46338327779579,1,calibration,2,dot,0.25
2.24645010009408,136,-295.0,-434.0,20.0,True,38.538178672495214,398.13918267938266,182.65887583820225,-221.02532560763427,3.617311425061429,1,calibration,2,dot,0.25
2.2632440999150276,137,-170.0,-434.0,20.0,True,44.95403541959583,397.46589124036007,202.390563207935,-222.72672578076342,2.6971168586906025,1,calibration,2,dot,0.25
2.2795874001458287,138,-13.0,-434.0,20.0,True,51.997092888350984,396.6059786881184,221.75028315774128,-223.84901789316206,1.8272337041826137,1,calibration,2,dot,0.25
2.2962513002566993,139,190.0,-434.0,20.0,True,59.30333560197223,395.5794665885476,240.04368114484626,-224.34718054286225,1.4005309467701088,1,calibration,2,dot,0.25
2.3128439001739025,140,406.0,-413.0,20.0,True,66.55157987836705,394.42475482111075,257.12312568997976,-224.0762028149684,0.28188691862699455,1,calibration,2,dot,0.25
2.3296877001412213,141,630.0,-380.0,20.0,True,73.75867623937465,393.1407606435831,273.11610948091317,-222.6513444838019,0.0007868243678066378,1,calibration,2,dot,0.25
2.3463773000985384,142,815.0,-345.0,20.0,True,81.3710061805506,391.63600364773004,288.18117619228707,-219.44289358509747,0.01366410994012801,1,calibration,2,dot,0.25
2.3632807000540197,143,959.0,-297.0,20.0,True,89.80898954702457,389.78756444574066,303.5586162680489,-212.2507810015206,0.3176393738266947,1,calibration,2,dot,0.25
2.379458799958229,144,959.0,-258.0,20.0,True,99.1900032636172,387.5065718830632,314.94946737758585,-199.567116319833,13.517598397870863,1,calibration,2,dot,0.25
2.3961129002273083,145,959.0,-234.0,20.0,True,109.53150843840832,384.71138358411866,325.1366136729889,-184.54383554187297,15.998763997421186,1,calibration,2,dot,0.25
2.413081900216639,146,959.0,-221.0,13.0,True,120.64230389433595,381.3730909635166,332.48115547358276,-171.92240274467315,11.105343840775003,1,calibration,2,dot,0.25
2.4296218999661505,147,959.0,-213.0,8.0,True,133.28444436490335,377.14089792853144,337.47375288671816,-162.08918787481485,7.107389963275875,1,calibration,2,dot,0.25
2.446353300008923,148,959.0,-213.0,0.0,False,146.88414107054828,372.05516943320015,341.0687746875075,-153.96729334677036,0.0,1,calibration,2,dot,0.25
2.463048600126058,149,959.0,-213.0,0.0,False,161.21372861189172,366.0739456818135,343.64866895244336,-146.4859104783759,0.0,1,calibration,2,dot,0.25
2.479525899980217,150,954.0,-213.0,5.0,True,174.93114664672797,359.72085557117896,344.1291884521453,-140.43714240196547,4.604042974962831,1,calibration,2,dot,0.25
2.4959255000576377,151,890.0,-210.0,20.0,True,187.74820867908352,353.20052397723776,341.04332592766707,-134.19366592967737,29.66958461280079,1,calibration,2,dot,0.25
2.5126884998753667,152,740.0,-210.0,20.0,True,199.03485583347953,346.96559795366744,337.0283009828164,-127.5989499646379,30.4005454906503,1,calibration,2,dot,0.25
2.529679300263524,153,544.0,-210.0,20.0,True,209.18547382879697,340.94198559142245,332.5947333220989,-120.60044316324172,30.702387942905588,1,calibration,2,dot,0.25
2.5463539003394544,154,293.0,-210.0,20.0,True,218.18937297258907,335.2512453695413,327.83732285484376,-113.48378100746038,31.11299510610997,1,calibration,2,dot,0.25
2.56301850033924,155,16.0,-210.0,20.0,True,227.0341506023387,329.3258180894335,322.53438262851154,-106.56842728866746,32.14232673335472,1,calibration,2,dot,0.25
2.5797032001428306,156,-302.0,-210.0,20.0,True,236.10576888407215,322.88398210450316,316.3986701433155,-100.24812113173572,33.77031405586497,1,calibration,2,dot,0.25
2.5966030000708997,157,-606.0,-210.0,20.0,True,246.33270668440554,315.15107110326414,308.8910059054586,-94.47902806659371,35.3673486497886,1,calibration,2,dot,0.25
2.6128019001334906,158,-877.0,-210.0,20.0,True,258.4683266726257,305.2771267341411,300.2903480561666,-88.89210603148736,35.614728322183744,1,calibration,2,dot,0.25
2.629832500126213,159,-877.0,-210.0,0.0,False,271.0323270818086,294.17932911171636,293.20971132366265,-81.58011228933802,0.0,1,calibration,2,dot,0.25
2.6463067000731826,160,-877.0,-210.0,0.0,False,282.6593673827329,283.0259387950038,285.47420806760385,-73.40061071615669,0.0,1,calibration,2,dot,0.25
2.663203699979931,161,-877.0,-210.0,0.0,False,291.84355657814757,273.5458617559724,276.74317447129187,-64.97052531022534,0.0,1,calibration,2,dot,0.25
2.679721100255847,162,-877.0,-210.0,0.0,False,299.29686017684224,265.37028750084994,267.1930684800157,-56.25176343480457,0.0,1,calibration,2,dot,0.25
2.6963633000850677,163,-877.0,-210.0,0.0,False,305.49867881595816,257.62306748596274,257.3679502501516,-48.44967491770286,0.0,1,calibration,2,dot,0.25
2.7129820003174245,164,-877.0,-210.0,0.0,False,310.5134891357401,249.32375228652012,246.07363444399212,-41.91249728431289,0.0,1,calibration,2,dot,0.25
2.729709400329739,165,-877.0,-210.0,0.0,False,314.09436399339074,240.2740083818342,233.4615585534485,-36.32422486635578,0.0,1,calibration,2,dot,0.25
2.7463238001801074,166,-877.0,-210.0,0.0,False,316.39836652626394,230.39313662981667,218.8522825341148,-30.53456382607947,0.0,1,calibration,2,dot,0.25
2.7630905001424253,167,-877.0,-210.0,0.0,False,317.4149066793086,219.5363761681752,201.2267710081866,-23.72139203985072,0.0,1,calibration,2,dot,0.25
2.779848299920559,168,-877.0,-210.0,0.0,False,317.812723586182,207.51549778200373,182.18792441747127,-16.888338821033337,0.0,1,calibration,2,dot,0.25
